"tSNE1" "tSNE2" "prediction" "batch"
-24.8656731706259 -2.07304721108253 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-21.3979831094778 -3.75156004996591 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-13.9855742608107 -23.1054386445464 "CD14+ Monocytes" "exprs_10xPBMC_atac"
26.7717930966436 42.0502136073583 "NK" "exprs_10xPBMC_atac"
1.61973880436698 38.9359595870239 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.65082159130268 -41.9052555107425 "Memory CD8+ T" "exprs_10xPBMC_atac"
4.97273399136325 28.6905811180588 "Naive CD4+ T" "exprs_10xPBMC_atac"
-20.1716730647898 -7.84644236891841 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-11.4082413221991 -13.5631071894946 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-11.3191531809402 -13.9739473713429 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-24.2389560692764 27.2052663415112 "B" "exprs_10xPBMC_atac"
0.0491837901658013 45.3753705613098 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.75341241207216 26.0764008455205 "Naive CD4+ T" "exprs_10xPBMC_atac"
23.5508717162578 12.3147292218891 "Memory CD4+ T" "exprs_10xPBMC_atac"
-26.4610935379115 -14.9165791878513 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.798828056598 23.3931650046436 "Naive CD4+ T" "exprs_10xPBMC_atac"
-16.9310173695995 0.891798369726195 "CD14+ Monocytes" "exprs_10xPBMC_atac"
37.2600767484728 16.9526173839921 "Memory CD4+ T" "exprs_10xPBMC_atac"
-4.19109017456555 2.09441103085691 "CD14+ Monocytes" "exprs_10xPBMC_atac"
47.8094339603297 -20.6631560839908 "Naive CD8+ T" "exprs_10xPBMC_atac"
9.54728241362563 -30.5159443236196 "Memory CD8+ T" "exprs_10xPBMC_atac"
49.1952268972477 -17.418778722734 "Naive CD8+ T" "exprs_10xPBMC_atac"
-23.6755976054237 -21.5207336598886 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-51.3124042236216 -0.894982176967189 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.39193527256369 -0.586635638550619 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-21.9506855053462 -4.48433104106957 "CD14+ Monocytes" "exprs_10xPBMC_atac"
18.0926309142145 13.5975365118149 "Memory CD4+ T" "exprs_10xPBMC_atac"
-3.33850169658932 -5.3556082358834 "CD14+ Monocytes" "exprs_10xPBMC_atac"
4.221519455053 29.8953618441514 "Naive CD4+ T" "exprs_10xPBMC_atac"
11.4470332737532 -28.2959536871442 "Memory CD8+ T" "exprs_10xPBMC_atac"
34.7945466925137 14.2379905447103 "Memory CD4+ T" "exprs_10xPBMC_atac"
22.6317819549672 0.85173542546066 "Memory CD4+ T" "exprs_10xPBMC_atac"
35.0894556930709 5.79088767646826 "Memory CD4+ T" "exprs_10xPBMC_atac"
-5.68810586278108 28.0745001028366 "Naive CD4+ T" "exprs_10xPBMC_atac"
4.6324969754295 30.7424693949056 "Naive CD4+ T" "exprs_10xPBMC_atac"
-17.5510532864683 -32.0594611781997 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.49464545275301 -13.7658227581463 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-18.8372609881749 -10.3757166160124 "CD14+ Monocytes" "exprs_10xPBMC_atac"
26.5243264203082 33.150400409071 "NK" "exprs_10xPBMC_atac"
30.6123975214543 10.7301970912525 "Memory CD4+ T" "exprs_10xPBMC_atac"
23.9176301481145 34.8831721465898 "NK" "exprs_10xPBMC_atac"
31.3428308003029 11.4327438739026 "Memory CD4+ T" "exprs_10xPBMC_atac"
4.54556448838668 42.7604942592472 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.99692907668823 3.25628007213907 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-10.8623182196677 -15.398574021811 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.83253937594501 -11.9932697915793 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-0.666525937451642 34.6184757267616 "Naive CD4+ T" "exprs_10xPBMC_atac"
-14.6599233386576 -4.20438452777373 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-22.2690126620268 -18.9009804552708 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-28.6772576599846 -10.6983773747006 "CD14+ Monocytes" "exprs_10xPBMC_atac"
11.4957683020922 -22.1093325446789 "Memory CD8+ T" "exprs_10xPBMC_atac"
-25.0973227699652 -4.69625278620828 "CD14+ Monocytes" "exprs_10xPBMC_atac"
22.6121465865632 31.0037011101759 "NK" "exprs_10xPBMC_atac"
-9.08293204713382 -0.0266039048930734 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-16.655686085279 -31.0827899192664 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-15.1182362015071 -24.6634019841019 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-0.757140760778957 44.9957503394725 "Naive CD4+ T" "exprs_10xPBMC_atac"
2.08737379331751 33.1646570472349 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.43941081371135 27.4093104128751 "Naive CD4+ T" "exprs_10xPBMC_atac"
-33.6500003021266 -4.7705521862636 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-21.2880756255697 -5.80856861610622 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-23.5118710761029 -6.86143961870174 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.64783891550434 32.6435858087232 "Naive CD4+ T" "exprs_10xPBMC_atac"
-30.8033553693805 -3.27137986562347 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.49108926122967 24.9326844185027 "Naive CD4+ T" "exprs_10xPBMC_atac"
5.34752184128881 -30.257632035109 "Memory CD8+ T" "exprs_10xPBMC_atac"
4.30101748080382 -29.8884430625904 "Memory CD8+ T" "exprs_10xPBMC_atac"
-3.65984497302441 21.9385117159799 "Naive CD4+ T" "exprs_10xPBMC_atac"
49.0252135912925 -14.3260342667675 "Naive CD8+ T" "exprs_10xPBMC_atac"
18.2259635927295 -30.5714560491102 "Memory CD8+ T" "exprs_10xPBMC_atac"
-45.3169423798955 14.1749764832513 "B" "exprs_10xPBMC_atac"
0.142567658332476 39.5342975748927 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.11173600982746 22.4051355390091 "Naive CD4+ T" "exprs_10xPBMC_atac"
-40.8825722081673 19.7775532377038 "B" "exprs_10xPBMC_atac"
-15.1861993757522 -7.83891192099095 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.66136978942129 28.5964493813783 "Naive CD4+ T" "exprs_10xPBMC_atac"
24.3822717437658 29.5425195008395 "NK" "exprs_10xPBMC_atac"
-17.0768531186997 -6.25753256157397 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.18828051653091 -17.4170104375613 "CD14+ Monocytes" "exprs_10xPBMC_atac"
4.55910807541886 -40.0168129280182 "Memory CD8+ T" "exprs_10xPBMC_atac"
-25.8130450382718 -14.7357170588259 "CD14+ Monocytes" "exprs_10xPBMC_atac"
47.6167035044099 -21.2621944332329 "Naive CD8+ T" "exprs_10xPBMC_atac"
-42.3003193340741 -3.77276761288745 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.28316927723681 40.2650914739264 "Naive CD4+ T" "exprs_10xPBMC_atac"
10.8377159590677 60.2977328834469 "Plasma" "exprs_10xPBMC_atac"
10.4545405614202 -39.6467639104314 "Memory CD8+ T" "exprs_10xPBMC_atac"
4.52325450584931 -42.7466377125016 "Memory CD8+ T" "exprs_10xPBMC_atac"
32.0396833483716 11.1023766331006 "Memory CD4+ T" "exprs_10xPBMC_atac"
-37.3864022720631 24.3837030648205 "B" "exprs_10xPBMC_atac"
21.5617075236756 -1.79941646411938 "Memory CD4+ T" "exprs_10xPBMC_atac"
-0.967395580338644 -11.3967471195797 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-23.3943531025409 -9.74663893930739 "CD14+ Monocytes" "exprs_10xPBMC_atac"
10.7379277320915 -22.1023634568971 "Memory CD8+ T" "exprs_10xPBMC_atac"
-11.8934754577919 -6.65471070609397 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.71194758533265 -43.2763670702036 "Memory CD8+ T" "exprs_10xPBMC_atac"
33.9362816942281 -36.7905034158837 "DC" "exprs_10xPBMC_atac"
3.01568260952699 -43.3731439842968 "Memory CD8+ T" "exprs_10xPBMC_atac"
5.07897345318118 -32.1175488810518 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.92465512137635 -42.1465086278899 "Memory CD8+ T" "exprs_10xPBMC_atac"
25.091850265648 14.4671888218055 "Memory CD4+ T" "exprs_10xPBMC_atac"
9.53142171044797 -24.4998095816384 "Memory CD8+ T" "exprs_10xPBMC_atac"
15.1108917237836 -27.5285221392402 "Memory CD8+ T" "exprs_10xPBMC_atac"
12.9930912890145 -30.673767683187 "Memory CD8+ T" "exprs_10xPBMC_atac"
40.8631858912888 11.7077186211748 "Memory CD4+ T" "exprs_10xPBMC_atac"
-0.0847008051568389 31.2936555711607 "Naive CD4+ T" "exprs_10xPBMC_atac"
-0.775925611709964 44.0585971095668 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.97574897315499 21.051353743045 "Naive CD4+ T" "exprs_10xPBMC_atac"
2.37205656277676 -41.5492412068954 "Memory CD8+ T" "exprs_10xPBMC_atac"
-21.4934492755359 -9.12413717288449 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.62308537785949 -7.96149646967218 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-44.3551140933927 16.0343748747036 "B" "exprs_10xPBMC_atac"
-25.4113108643101 -32.1890482769627 "CD14+ Monocytes" "exprs_10xPBMC_atac"
14.9988787195699 -26.8755919660747 "Memory CD8+ T" "exprs_10xPBMC_atac"
-18.7247143627359 -19.381552450668 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.22709303821834 -40.432452991239 "Memory CD8+ T" "exprs_10xPBMC_atac"
36.6579179470209 18.6104755222921 "Memory CD4+ T" "exprs_10xPBMC_atac"
30.7703256260533 3.97211604578789 "Memory CD4+ T" "exprs_10xPBMC_atac"
-22.8509151566628 -27.050920503264 "CD14+ Monocytes" "exprs_10xPBMC_atac"
17.3888963498581 -30.7094711128379 "Memory CD8+ T" "exprs_10xPBMC_atac"
25.922186099503 38.7858750478792 "NK" "exprs_10xPBMC_atac"
-45.5083775648931 18.3990729915484 "B" "exprs_10xPBMC_atac"
-22.2282022724406 -21.8127683751563 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.0005777708976 -42.4897491192241 "Memory CD8+ T" "exprs_10xPBMC_atac"
-23.7242288551252 -4.99514819752472 "CD14+ Monocytes" "exprs_10xPBMC_atac"
25.3400375823172 31.7670519423988 "NK" "exprs_10xPBMC_atac"
23.3370942554364 40.1133212174097 "NK" "exprs_10xPBMC_atac"
-3.20265612938946 28.3468881197958 "Naive CD4+ T" "exprs_10xPBMC_atac"
-10.9783081442369 -5.3524987963366 "CD14+ Monocytes" "exprs_10xPBMC_atac"
23.994990415722 33.8364444020176 "NK" "exprs_10xPBMC_atac"
-3.53421030363517 33.8134168364782 "Naive CD4+ T" "exprs_10xPBMC_atac"
-44.3009314642494 18.5931350238179 "B" "exprs_10xPBMC_atac"
21.2800452413817 -2.11014539960739 "Memory CD4+ T" "exprs_10xPBMC_atac"
27.5525743413598 11.052781978207 "Memory CD4+ T" "exprs_10xPBMC_atac"
-28.0221705440314 -8.91702032987223 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-26.888269369681 -10.826087943039 "CD14+ Monocytes" "exprs_10xPBMC_atac"
23.8024191337206 3.11832294635205 "Memory CD4+ T" "exprs_10xPBMC_atac"
29.8716932365416 10.2082992541387 "Memory CD4+ T" "exprs_10xPBMC_atac"
1.81301443716839 -37.5207019370364 "Memory CD8+ T" "exprs_10xPBMC_atac"
-2.00919578810051 46.5632194308298 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.03910139612018 -6.02023942092842 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-19.0544753367926 6.07709975606724 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-11.7222902861503 -14.1236266440171 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-19.8869836393488 -13.0151133456266 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.71471091627358 28.2298135944869 "Naive CD4+ T" "exprs_10xPBMC_atac"
-10.431480531821 -7.52376702686587 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.34309925786548 30.9055565032926 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.45507374231978 3.76606768484747 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.91855246596773 -12.164183053847 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.19820641321702 -4.7265266459019 "CD14+ Monocytes" "exprs_10xPBMC_atac"
18.2488188150744 7.04441685121325 "Memory CD4+ T" "exprs_10xPBMC_atac"
2.09940422571686 -37.8588709057009 "Memory CD8+ T" "exprs_10xPBMC_atac"
-26.7851848268931 -19.5519599320028 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-39.3873167969714 18.2076682813167 "B" "exprs_10xPBMC_atac"
-27.4681485362831 -20.8405878248086 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-17.5302820238225 -23.7498085622559 "CD14+ Monocytes" "exprs_10xPBMC_atac"
19.9622800527111 2.93520308341323 "Memory CD4+ T" "exprs_10xPBMC_atac"
-2.61838014197526 27.2509404369953 "Naive CD4+ T" "exprs_10xPBMC_atac"
14.2840099684935 -26.7826829063522 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.01995594880264 -22.0630473198591 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.71815880842215 30.3303751493849 "Naive CD4+ T" "exprs_10xPBMC_atac"
-51.7681477723034 -0.875001660071636 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-12.0944562415068 -14.5829125241442 "CD14+ Monocytes" "exprs_10xPBMC_atac"
26.8874064155531 32.7206766793862 "NK" "exprs_10xPBMC_atac"
-36.4690549223028 18.5946008765745 "B" "exprs_10xPBMC_atac"
-17.1228267281722 -16.5349607345031 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.09429895621016 -19.5549675877072 "CD14+ Monocytes" "exprs_10xPBMC_atac"
22.9314673002065 10.9916734726821 "Memory CD4+ T" "exprs_10xPBMC_atac"
-44.9705973033241 15.3885484828937 "B" "exprs_10xPBMC_atac"
25.8105678151437 30.2177613550805 "NK" "exprs_10xPBMC_atac"
23.4230594583734 10.1840821572577 "Memory CD4+ T" "exprs_10xPBMC_atac"
-20.8563936440657 -15.564313598667 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.82299279569042 -2.75930122479005 "CD14+ Monocytes" "exprs_10xPBMC_atac"
10.9305456963991 60.1953158501 "Plasma" "exprs_10xPBMC_atac"
9.16807905300055 -29.0190019753035 "Memory CD8+ T" "exprs_10xPBMC_atac"
14.213609680902 -26.2200529175774 "Memory CD8+ T" "exprs_10xPBMC_atac"
-19.1069992887423 -4.09195926369603 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.23403413968311 -33.1093992673741 "Memory CD8+ T" "exprs_10xPBMC_atac"
5.98715596826927 -39.2292098175953 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.67791212201751 -6.71480932297628 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.32817620683896 27.7964816742128 "Naive CD4+ T" "exprs_10xPBMC_atac"
37.3937218518801 10.8436604736928 "Memory CD4+ T" "exprs_10xPBMC_atac"
27.3219470395942 33.4048280967182 "NK" "exprs_10xPBMC_atac"
-9.96059309339534 -1.30412639547388 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-0.522025329585075 40.6886857811324 "Naive CD4+ T" "exprs_10xPBMC_atac"
-4.16543342512699 0.955090510408744 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.2227006302066 46.7032180501446 "Naive CD4+ T" "exprs_10xPBMC_atac"
1.02111930193898 48.5000094127112 "Naive CD4+ T" "exprs_10xPBMC_atac"
22.912007255631 29.8254082679028 "NK" "exprs_10xPBMC_atac"
-24.5932249181667 -14.7125897251053 "CD14+ Monocytes" "exprs_10xPBMC_atac"
14.6623600667178 -26.2600074506788 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.08501551266066 -31.505412332363 "Memory CD8+ T" "exprs_10xPBMC_atac"
-17.63933166238 -9.56609542749247 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-19.0686464191601 -18.4251913824827 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.31697417466132 -0.821984613897702 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-18.7220418967011 -13.3847107139949 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.93842337946667 25.7505433800722 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.8248805996364 25.1158289188226 "Naive CD4+ T" "exprs_10xPBMC_atac"
-12.3377204160471 29.1120634533293 "Naive CD4+ T" "exprs_10xPBMC_atac"
-50.6781984375371 0.314372891974693 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.8698689170938 -31.5360627840734 "Memory CD8+ T" "exprs_10xPBMC_atac"
-1.8986006991559 42.491340921885 "Naive CD4+ T" "exprs_10xPBMC_atac"
0.220151430889288 44.0383856481563 "Naive CD4+ T" "exprs_10xPBMC_atac"
5.41819170643594 -36.4486010660555 "Memory CD8+ T" "exprs_10xPBMC_atac"
15.6713714957608 -30.2518312066127 "Memory CD8+ T" "exprs_10xPBMC_atac"
34.0146665319939 5.3103928743608 "Memory CD4+ T" "exprs_10xPBMC_atac"
11.7516474877583 -41.6318977622911 "Memory CD8+ T" "exprs_10xPBMC_atac"
-18.3957249387439 3.01473770343491 "CD14+ Monocytes" "exprs_10xPBMC_atac"
25.1815035054507 30.8486218488046 "NK" "exprs_10xPBMC_atac"
17.843762755141 13.7916084793153 "Memory CD4+ T" "exprs_10xPBMC_atac"
34.0185501198919 -37.5103689932759 "DC" "exprs_10xPBMC_atac"
12.7862958784712 -32.9459930947075 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.46486266293537 -45.5476827629518 "Memory CD8+ T" "exprs_10xPBMC_atac"
4.53972239763338 24.8569329738383 "Naive CD4+ T" "exprs_10xPBMC_atac"
1.8372545191182 34.3711066208726 "Naive CD4+ T" "exprs_10xPBMC_atac"
4.60030608095021 31.2225734786577 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.31616030470923 24.9522089698291 "Naive CD4+ T" "exprs_10xPBMC_atac"
24.8528547368504 31.6663821833471 "NK" "exprs_10xPBMC_atac"
47.2107661999821 -11.6426726905503 "Naive CD8+ T" "exprs_10xPBMC_atac"
-21.3626957862833 -19.8168541906831 "CD14+ Monocytes" "exprs_10xPBMC_atac"
39.0395735546766 -15.6482490912382 "Naive CD8+ T" "exprs_10xPBMC_atac"
0.210529103227146 30.0784713108026 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.44916147151674 22.4801603809401 "Naive CD4+ T" "exprs_10xPBMC_atac"
4.11490432198831 -32.6610522913014 "Memory CD8+ T" "exprs_10xPBMC_atac"
-42.3322119732673 -3.76568896086281 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.71192080138847 48.384582852531 "Naive CD4+ T" "exprs_10xPBMC_atac"
-11.1719723087967 -15.2703031826529 "CD14+ Monocytes" "exprs_10xPBMC_atac"
20.1405680481963 -33.3175294913443 "Memory CD8+ T" "exprs_10xPBMC_atac"
5.85442680657031 -33.3798116601943 "Memory CD8+ T" "exprs_10xPBMC_atac"
-50.4118921411314 -1.19296343568899 "CD14+ Monocytes" "exprs_10xPBMC_atac"
32.5092733504914 10.0056463549888 "Memory CD4+ T" "exprs_10xPBMC_atac"
14.6260292273083 -25.3825277519283 "Memory CD8+ T" "exprs_10xPBMC_atac"
-34.4711013636662 24.8057501340124 "B" "exprs_10xPBMC_atac"
-16.4655320976611 -25.1413166300783 "CD14+ Monocytes" "exprs_10xPBMC_atac"
23.57731310148 30.1533295059217 "NK" "exprs_10xPBMC_atac"
-27.1928300993993 -10.5667293912885 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.44614129346484 29.0629683463531 "Naive CD4+ T" "exprs_10xPBMC_atac"
10.1435636674493 -28.3617184841935 "Memory CD8+ T" "exprs_10xPBMC_atac"
-37.2643003478327 23.9106101048471 "B" "exprs_10xPBMC_atac"
-22.78621371492 -4.88035327015378 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.44769814140575 -13.3688546224584 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.85206928836915 23.5140617166291 "Naive CD4+ T" "exprs_10xPBMC_atac"
-16.3362786070108 -31.5855956329585 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-20.7241501570997 -21.3864506609992 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.65905615340027 46.011540564438 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.75061800121573 21.5961299488846 "Naive CD4+ T" "exprs_10xPBMC_atac"
-17.5152083319831 -0.873992512866424 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.28552948212336 -8.72793160778894 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.69198536544138 -31.8140729031686 "Memory CD8+ T" "exprs_10xPBMC_atac"
31.6602199125256 5.05110285480513 "Memory CD4+ T" "exprs_10xPBMC_atac"
-49.4097791425671 -1.6350275222304 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.70845937353685 -9.41059279748222 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.38936618309386 -29.3253029415011 "Memory CD8+ T" "exprs_10xPBMC_atac"
35.7148363374137 5.28484304297249 "Memory CD4+ T" "exprs_10xPBMC_atac"
-40.3589894510089 22.4761696546984 "B" "exprs_10xPBMC_atac"
24.3035092794938 28.865939475338 "NK" "exprs_10xPBMC_atac"
-45.3624902978875 15.6640534032047 "B" "exprs_10xPBMC_atac"
11.2076233679758 -27.9578602024162 "Memory CD8+ T" "exprs_10xPBMC_atac"
-25.1806085990717 -4.11904774263444 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.29354123948539 -29.2418175163776 "Memory CD8+ T" "exprs_10xPBMC_atac"
36.1835281181276 -18.8894167571226 "Naive CD8+ T" "exprs_10xPBMC_atac"
0.0481220177651809 29.3588303336033 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.49409578112457 -40.8541478879346 "Memory CD8+ T" "exprs_10xPBMC_atac"
19.9687450057535 -0.244717082965398 "Memory CD4+ T" "exprs_10xPBMC_atac"
34.7156535184595 5.31461646755572 "Memory CD4+ T" "exprs_10xPBMC_atac"
-11.306238528391 -9.00941686380839 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-41.4085654834898 13.7877586428387 "B" "exprs_10xPBMC_atac"
49.2382452487772 -13.8262556017174 "Naive CD8+ T" "exprs_10xPBMC_atac"
-5.99951057123544 4.88735392926613 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-42.0882536262826 20.8561541754824 "B" "exprs_10xPBMC_atac"
5.27465566663866 -31.0484919283658 "Memory CD8+ T" "exprs_10xPBMC_atac"
-1.64891904711404 45.6240080030835 "Naive CD4+ T" "exprs_10xPBMC_atac"
21.1026036388298 42.0831831088284 "NK" "exprs_10xPBMC_atac"
-22.6765309161374 -5.62680316736215 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-16.2257076252915 -30.0688978519951 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-33.096399259215 -0.164585088155804 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-26.9967068709793 -5.34246644722095 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-28.6175719090867 -7.29725020566404 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-42.558430118104 21.6235786319359 "B" "exprs_10xPBMC_atac"
-20.401478189149 -12.3827003983044 "CD14+ Monocytes" "exprs_10xPBMC_atac"
23.6317838370422 31.8551942642536 "NK" "exprs_10xPBMC_atac"
2.6283856467335 -29.5436924541448 "Memory CD8+ T" "exprs_10xPBMC_atac"
-5.89411257814942 -2.72726338092918 "CD14+ Monocytes" "exprs_10xPBMC_atac"
22.1934479715584 40.775830205627 "NK" "exprs_10xPBMC_atac"
8.37350482285486 -40.604739768645 "Memory CD8+ T" "exprs_10xPBMC_atac"
-13.7869910210975 -8.2550361170159 "CD14+ Monocytes" "exprs_10xPBMC_atac"
4.73830550664846 27.6162212680711 "Naive CD4+ T" "exprs_10xPBMC_atac"
-28.9410661768359 -9.75937103959331 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.63855959107943 34.4676985523717 "Naive CD4+ T" "exprs_10xPBMC_atac"
-35.2992507081926 24.3001155555394 "B" "exprs_10xPBMC_atac"
11.1432847332028 -32.0058746381128 "Memory CD8+ T" "exprs_10xPBMC_atac"
14.7433860837305 -29.0622363553241 "Memory CD8+ T" "exprs_10xPBMC_atac"
10.7347743855208 -27.6503927194236 "Memory CD8+ T" "exprs_10xPBMC_atac"
-10.7754851356843 28.1256793228654 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.79580270235784 21.7654698523568 "Naive CD4+ T" "exprs_10xPBMC_atac"
