"UMAP1" "UMAP2" "prediction" "batch"
6.68733156723426 -1.17308881436942 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.99582184357093 12.5072325214231 "NK" "exprs_10xPBMC_atac"
-4.98505889373376 -10.9917994991457 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.63668977218224 9.98034939611794 "Memory CD8+ T" "exprs_10xPBMC_atac"
-3.20843063788964 -10.5893575206911 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.47828043503211 -2.38950386201499 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.66064919037269 -2.36089840089439 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.70295322937415 -2.5896431461489 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.33546997112678 8.65357861364724 "B" "exprs_10xPBMC_atac"
-6.00887166457726 -10.6239053264773 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.72884284453942 -11.4581529155886 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.27082215743615 -0.517266775718912 "Memory CD4+ T" "exprs_10xPBMC_atac"
7.79045809311317 -0.914517547241434 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.56190930800988 -9.7265969768679 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.0011943678324 -3.97725262796043 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-10.0443149705465 -1.50012126123069 "Memory CD4+ T" "exprs_10xPBMC_atac"
6.90780056518958 -4.16311898385642 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.92821632819726 -3.97916569863914 "Naive CD8+ T" "exprs_10xPBMC_atac"
-8.71197282271935 8.29926047170998 "Memory CD8+ T" "exprs_10xPBMC_atac"
-3.35750233131005 -3.27785673295616 "Naive CD8+ T" "exprs_10xPBMC_atac"
7.76477659744666 -0.404299344173654 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.90131414932655 4.39873895491005 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.77705181641029 -4.22213139688133 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.09397448105262 -3.10326614534019 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.71378718810632 -0.229959215275034 "Memory CD4+ T" "exprs_10xPBMC_atac"
5.82498682541297 -3.01982607995628 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.24355255561425 -11.3175660625613 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.53769647079064 7.96863589132668 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.49987851577355 -2.16483917390464 "Memory CD4+ T" "exprs_10xPBMC_atac"
-9.66441976028039 0.779845540174261 "Memory CD4+ T" "exprs_10xPBMC_atac"
-10.5282360215719 -0.799301411262735 "Memory CD4+ T" "exprs_10xPBMC_atac"
-3.27429615455224 -9.83114257012962 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.54939423995568 -11.4151450649416 "Naive CD4+ T" "exprs_10xPBMC_atac"
10.5407918791239 -1.37577440892814 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.87994850677894 -2.50985446130393 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.64673555893348 -2.27639379655479 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.43144835037635 11.0377796634519 "NK" "exprs_10xPBMC_atac"
-8.94123708205773 -1.49149623071311 "Memory CD4+ T" "exprs_10xPBMC_atac"
5.82114876312659 11.1429508670652 "NK" "exprs_10xPBMC_atac"
-8.83161508040978 -1.69349661027549 "Memory CD4+ T" "exprs_10xPBMC_atac"
-4.08314286666466 -9.71896376763938 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.28942478699134 -4.01839842950462 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.79422892136024 -2.56197681581138 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.70937193436073 -2.28837385331748 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.13890158134057 -10.4871808544314 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.92540920776771 -3.31861415063499 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.00454796356605 -1.27597859059928 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.82580317062781 -1.59791698609947 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.46958362060143 8.68378624761941 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.7088474134867 -2.39335622941612 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.77134502930091 10.2430513843382 "NK" "exprs_10xPBMC_atac"
7.36400927109168 -3.8267675892031 "CD14+ Monocytes" "exprs_10xPBMC_atac"
10.3396333555643 -1.2447614923632 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.61291588348792 -0.841033841720804 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.03141795592858 -10.4686004177248 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.75882636504723 -10.9804278865969 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.77489077048852 -10.2703944698489 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.78525579971717 -1.68753781472801 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.32510412735389 -2.69196572457908 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.59595049423621 -2.41077103768943 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.59536754088952 -10.4869824901736 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.74668158096717 -2.14334597741722 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.43908249335839 -9.42092814599632 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.79706822829797 8.07886824453713 "Memory CD8+ T" "exprs_10xPBMC_atac"
-10.0585199494894 8.20983538473488 "Memory CD8+ T" "exprs_10xPBMC_atac"
-1.94523333507134 -10.0848771587527 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.0197378297384 -2.34484329377769 "Naive CD8+ T" "exprs_10xPBMC_atac"
-9.14457379775597 6.95482144201638 "Memory CD8+ T" "exprs_10xPBMC_atac"
-2.24342977004601 8.67459378088357 "B" "exprs_10xPBMC_atac"
-5.26522265868737 -10.230946685425 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.30767260985925 -10.4611817852175 "Naive CD4+ T" "exprs_10xPBMC_atac"
-1.8703043361242 9.48304638708474 "B" "exprs_10xPBMC_atac"
7.99835623306678 -2.41978397523521 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.33696280913903 -9.85625090753196 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.27653969330238 10.1517370685423 "NK" "exprs_10xPBMC_atac"
7.23974407715247 -2.96316757356285 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.67101181549476 -1.4885176674044 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.66658078628137 9.97557720983864 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.93393553299354 -1.19773557340263 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.66929136710717 -3.96299519693015 "Naive CD8+ T" "exprs_10xPBMC_atac"
7.03276623291419 4.73217234457375 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.00217114883019 -10.0513211742556 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.82109917206214 6.16374716604592 "Plasma" "exprs_10xPBMC_atac"
-8.42842160659387 9.06687435949685 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.78286706405236 10.064912651428 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.33762227492883 -1.90812602197288 "Memory CD4+ T" "exprs_10xPBMC_atac"
-1.04395960765435 10.6540506824339 "B" "exprs_10xPBMC_atac"
-10.0172792573507 1.32148293102624 "Memory CD4+ T" "exprs_10xPBMC_atac"
5.82432306808875 -3.36057009851097 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.39938200516151 -2.15995087777732 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.64640151458337 8.74176201666237 "Memory CD8+ T" "exprs_10xPBMC_atac"
6.57906712097572 -3.36494102632163 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.61375390487267 10.3949831470335 "Memory CD8+ T" "exprs_10xPBMC_atac"
3.43622530502723 6.29503235662819 "DC" "exprs_10xPBMC_atac"
-8.87655888991906 9.77875885809304 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.87760507064416 8.32043633306862 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.30699693160607 9.65830883825661 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.14008962112023 -0.7977582470095 "Memory CD4+ T" "exprs_10xPBMC_atac"
-8.42551766830041 7.65869984472634 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.78894578414513 7.36197266424538 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.02649795013024 8.29114613378884 "Memory CD8+ T" "exprs_10xPBMC_atac"
-10.8324972291525 -1.72235288774131 "Memory CD4+ T" "exprs_10xPBMC_atac"
-3.48313819366051 -10.6604463115847 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.84555207686974 -10.4204684749758 "Naive CD4+ T" "exprs_10xPBMC_atac"
-1.84374951320245 -9.88205733453391 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.03271733718469 9.96803269232155 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.13421190781043 -2.53601350938438 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.16513241333411 -3.19063749467491 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.13626896339013 9.01388535345437 "B" "exprs_10xPBMC_atac"
9.96036375564979 0.288315568813101 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.76028691726281 7.27150759542824 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.06897152466224 -1.10068323766349 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.20349370437219 10.2399767383421 "Memory CD8+ T" "exprs_10xPBMC_atac"
-10.286886801296 -1.45847072755454 "Memory CD4+ T" "exprs_10xPBMC_atac"
-9.73703824477746 0.110044692405478 "Memory CD4+ T" "exprs_10xPBMC_atac"
8.71003187698768 -3.11161985551475 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.09516202407433 7.21226057852151 "Memory CD8+ T" "exprs_10xPBMC_atac"
5.92670286697791 11.8025539859617 "NK" "exprs_10xPBMC_atac"
-2.36393820243432 9.21816620672585 "B" "exprs_10xPBMC_atac"
7.36656511825965 -0.715868856064066 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.14072381454064 9.80264363134743 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.85699308914588 -2.58566084062217 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.26808727783607 10.6526049121702 "NK" "exprs_10xPBMC_atac"
5.19770897430824 11.999293182739 "NK" "exprs_10xPBMC_atac"
-3.19916616874291 -10.1483384624636 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.5913370947306 -3.70734229241966 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.89826096100257 10.8239019855344 "NK" "exprs_10xPBMC_atac"
-3.83300529914452 -10.3301221386111 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.1669626136358 9.89488777960183 "B" "exprs_10xPBMC_atac"
-9.89462243514611 1.28717598760964 "Memory CD4+ T" "exprs_10xPBMC_atac"
-8.09198342757775 -1.02556266938804 "Memory CD4+ T" "exprs_10xPBMC_atac"
9.02375067276405 -2.06719770585655 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.37505568069862 -2.4498943344271 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.48990975814416 0.228139315494314 "Memory CD4+ T" "exprs_10xPBMC_atac"
-8.63721715407922 -1.30487265740989 "Memory CD4+ T" "exprs_10xPBMC_atac"
-9.40420972304894 9.02375492895485 "Memory CD8+ T" "exprs_10xPBMC_atac"
-6.10140477614953 -10.1689235225832 "Naive CD4+ T" "exprs_10xPBMC_atac"
4.84862745804237 -3.73382058297752 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.33484304947303 -3.32954516564964 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.03938807053016 -2.06309976731895 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.45550716919349 -2.08241286431907 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.13492595153405 -11.3096696392214 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.80604113144325 -1.79589142953514 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.69055758910729 -11.0772115245974 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.98728359741615 -4.53585829888938 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.4160817961161 -2.59823789750694 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.29812181991981 -3.06405534898399 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.41672479110314 0.32844174350144 "Memory CD4+ T" "exprs_10xPBMC_atac"
-9.02405415969445 9.16093907202126 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.20556582016395 -0.650779868713602 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.38891278701379 9.02183995092751 "B" "exprs_10xPBMC_atac"
9.275067696995 -0.570119048706278 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.44541634125159 -1.23995115911125 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.00027905898644 0.691438917764441 "Memory CD4+ T" "exprs_10xPBMC_atac"
-2.63345276313378 -10.3533336177981 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.21425830321862 7.1853469356382 "Memory CD8+ T" "exprs_10xPBMC_atac"
5.53911102814124 -1.15848007356285 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.24394380050256 -11.2053815380251 "Naive CD4+ T" "exprs_10xPBMC_atac"
9.99334562820838 4.41309437597634 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.56934488815711 -1.7435750023043 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.5530160765116 10.7823313220823 "NK" "exprs_10xPBMC_atac"
-0.957041015201347 9.43150315130593 "B" "exprs_10xPBMC_atac"
6.92262733978675 -1.18810072099327 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.56649578613685 -1.4420944706118 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.97993813949181 -0.475645686737284 "Memory CD4+ T" "exprs_10xPBMC_atac"
-2.29104029136254 9.03739056433083 "B" "exprs_10xPBMC_atac"
6.55127228302406 10.4016169055784 "NK" "exprs_10xPBMC_atac"
-8.41094552474572 -0.331230486980661 "Memory CD4+ T" "exprs_10xPBMC_atac"
7.35192001861976 -1.23728385125755 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.40020979446815 -3.87271800195335 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.87363613647865 6.24911198461892 "Plasma" "exprs_10xPBMC_atac"
-9.11690675216271 7.82511696661355 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.03900157409264 7.3267796977842 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.8526519636576 -3.05307855760215 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-10.0086933274801 8.7122457965696 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.10443269210412 9.69067082250954 "Memory CD8+ T" "exprs_10xPBMC_atac"
6.00046242279456 -3.04499950563072 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.17620884376122 -10.5121852413332 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.74876080947472 -2.29264893685935 "Memory CD4+ T" "exprs_10xPBMC_atac"
6.54486120743201 11.2557857974851 "NK" "exprs_10xPBMC_atac"
7.29615152878211 -3.69982733880638 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.19324981170251 -10.4663659588015 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.24207581085609 -4.43866028939842 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.06125794845177 -10.0797845379031 "Naive CD4+ T" "exprs_10xPBMC_atac"
-6.13415967422082 -10.9544993892825 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.08228767914222 10.0066250308836 "NK" "exprs_10xPBMC_atac"
7.83034361404823 -1.47146287118553 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.8423205514486 7.09021649206521 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.98538457351281 8.25865635717751 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.2725852827494 -1.963088180176 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.89656675857948 -0.781684304825052 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.24689186615394 -4.24129262124656 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.41054667038367 -1.25021138345359 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.75895630317284 -11.5540315166628 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.52183996635033 -11.5159884945071 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.37243901687218 -8.7346011654055 "Naive CD4+ T" "exprs_10xPBMC_atac"
10.1397155622904 4.33075318182351 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.25625764327599 8.2142947658384 "Memory CD8+ T" "exprs_10xPBMC_atac"
-5.42807971435143 -10.2125875011599 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.42356883483483 -11.0237962261355 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.5024334092672 9.1337660297239 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.62729512649133 7.23853001440407 "Memory CD8+ T" "exprs_10xPBMC_atac"
-10.2253347535665 -0.326523686996683 "Memory CD4+ T" "exprs_10xPBMC_atac"
-7.93549262481286 9.66442856634499 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.08980883163856 -4.14956202661155 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.24336660904334 10.4468315585935 "NK" "exprs_10xPBMC_atac"
-7.87416850524499 0.0125163539731656 "Memory CD4+ T" "exprs_10xPBMC_atac"
3.51730478805946 6.16992792929055 "DC" "exprs_10xPBMC_atac"
-9.06745301681115 8.03946432913186 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.86944018798425 9.92224106634499 "Memory CD8+ T" "exprs_10xPBMC_atac"
-2.56263505416466 -11.519071723572 "Naive CD4+ T" "exprs_10xPBMC_atac"
-4.03806482749535 -11.0487100139773 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.52535926299645 -11.5231772915041 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.60070501761987 -9.53203597222923 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.01565588516639 10.7582987293089 "NK" "exprs_10xPBMC_atac"
-3.04044329124047 -1.9291538253939 "Naive CD8+ T" "exprs_10xPBMC_atac"
7.40867222351478 -0.931180025688394 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.80615459876611 -2.5637175098574 "Naive CD8+ T" "exprs_10xPBMC_atac"
-3.45630132155968 -10.6800796047366 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.44564997153832 -10.2866879955447 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.84946881728722 8.68348011816384 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.05780733627723 4.7118476375425 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.5007620950277 -10.208527709595 "Naive CD4+ T" "exprs_10xPBMC_atac"
5.96227825683997 -1.91727938806175 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.87101136642053 7.46897158468606 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.69177781539513 8.61388382757546 "Memory CD8+ T" "exprs_10xPBMC_atac"
10.0217927793925 4.25251898611428 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.62134801345422 -2.1289075866854 "Memory CD4+ T" "exprs_10xPBMC_atac"
-7.63903485732629 7.36144432867409 "Memory CD8+ T" "exprs_10xPBMC_atac"
-0.334869963401096 10.6096809848631 "B" "exprs_10xPBMC_atac"
6.15170420212196 -1.35708739911674 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.0590409140055 10.1378286823118 "NK" "exprs_10xPBMC_atac"
9.45748365921424 -2.32986297761558 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.34357248740746 -10.0280467525637 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.18411981063439 7.51043829763772 "Memory CD8+ T" "exprs_10xPBMC_atac"
-1.10997610288216 10.4625252231443 "B" "exprs_10xPBMC_atac"
8.92757643265174 -2.66652527009605 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.95143641037391 -2.02291765367149 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.27877675490929 -9.79759421502708 "Naive CD4+ T" "exprs_10xPBMC_atac"
10.4674276213114 -1.26742401277183 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.25801075500892 -0.565208341232523 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.30171882110192 -10.1393710628664 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.03855787711694 -9.24412646447776 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.00332964462684 -3.57462039147972 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.96691120666908 -2.99229302560447 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.54388200240685 8.26684841955544 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.95583592849328 -0.320110406032785 "Memory CD4+ T" "exprs_10xPBMC_atac"
9.88655699295447 4.01239952886941 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.14763582748817 -2.77866187249778 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.19395410018517 7.76143154943825 "Memory CD8+ T" "exprs_10xPBMC_atac"
-10.4145389695699 -0.247074331394419 "Memory CD4+ T" "exprs_10xPBMC_atac"
-1.54167603450372 10.2548473819578 "B" "exprs_10xPBMC_atac"
6.35277832550452 9.9408195957029 "NK" "exprs_10xPBMC_atac"
-2.30897032218529 8.88268170202614 "B" "exprs_10xPBMC_atac"
-8.65696202712609 7.74296221578957 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.93526590866492 -2.75409450685142 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.08030854659631 7.88522419775368 "Memory CD8+ T" "exprs_10xPBMC_atac"
-1.70899890857293 -2.76183452760337 "Naive CD8+ T" "exprs_10xPBMC_atac"
-3.19698058562829 -10.73243251001 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.5871091981466 9.97943959082009 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.47222768264367 0.903245542892233 "Memory CD4+ T" "exprs_10xPBMC_atac"
-10.4133955140646 -0.30419501220344 "Memory CD4+ T" "exprs_10xPBMC_atac"
6.54229248566077 -3.25655379449485 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.80602549510552 8.62255272711159 "B" "exprs_10xPBMC_atac"
-3.17495213943078 -2.41566887055992 "Naive CD8+ T" "exprs_10xPBMC_atac"
6.76421202225135 -4.95196643029808 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.65083311992242 9.91998562658669 "B" "exprs_10xPBMC_atac"
-9.66131459670617 8.34585127676369 "Memory CD8+ T" "exprs_10xPBMC_atac"
-6.08662425475671 -10.3480559841311 "Naive CD4+ T" "exprs_10xPBMC_atac"
5.74779642624305 11.8898218616331 "NK" "exprs_10xPBMC_atac"
8.40705431503699 -2.64444341813682 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.93858755630897 -1.2327381626284 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.15375221771644 -1.95593013917564 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.76875628036903 -2.6736823574221 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.43203009170936 -1.86110558663963 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.84097670512749 10.0523403629148 "B" "exprs_10xPBMC_atac"
7.89558638138221 -1.39830758725761 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.00800264877723 10.5155161365354 "NK" "exprs_10xPBMC_atac"
-10.2045265336569 8.49171004141213 "Memory CD8+ T" "exprs_10xPBMC_atac"
6.62803543610023 -3.08802309190391 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.40035379928992 11.8949221118772 "NK" "exprs_10xPBMC_atac"
-8.68545400100304 9.71121964300515 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.33244503540443 -2.65420999681114 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-2.71647917228295 -10.8708249584353 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.78727282089637 -1.71881094133018 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.01904713111474 -10.9272119060671 "Naive CD4+ T" "exprs_10xPBMC_atac"
-0.586194177442329 10.575877998718 "B" "exprs_10xPBMC_atac"
-8.65271531539513 7.95670685613991 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.98783694701745 7.71507630194069 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.65610753493859 8.03976378286721 "Memory CD8+ T" "exprs_10xPBMC_atac"
