"tSNE1" "tSNE2" "prediction" "batch"
-30.7191799972234 18.2376828875903 "DC" "asapseq_control_atac"
-43.3845753960277 15.7721660260846 "DC" "asapseq_control_atac"
-22.0251646575774 26.7598539948943 "DC" "asapseq_control_atac"
-32.3816601035398 14.8514838618027 "DC" "asapseq_control_atac"
-22.9038711502629 40.1694766530859 "B" "asapseq_control_atac"
-37.3465539202045 21.7908811872366 "DC" "asapseq_control_atac"
-10.3290163414916 44.831956009899 "B" "asapseq_control_atac"
-43.3983803252337 15.7961830212317 "DC" "asapseq_control_atac"
3.39347243928289 15.5610016876707 "NK" "asapseq_control_atac"
-17.2829401285496 45.1903382099757 "B" "asapseq_control_atac"
-43.5725648960791 10.3316920334137 "DC" "asapseq_control_atac"
-14.0211347263361 -2.06699422770511 "CD14+ Monocytes" "asapseq_control_atac"
9.88099406135477 -55.2142087838828 "Memory CD4+ T" "asapseq_control_atac"
-43.9088513094636 6.10573137221446 "DC" "asapseq_control_atac"
-8.26667764779581 48.9065401791338 "B" "asapseq_control_atac"
-15.5359697877798 33.8933380122695 "B" "asapseq_control_atac"
-30.4006465525694 11.4570399828505 "DC" "asapseq_control_atac"
-44.9412095769174 7.4428851720406 "DC" "asapseq_control_atac"
-45.9022607459972 9.00738932890338 "DC" "asapseq_control_atac"
3.35785343843257 -53.337883299526 "Memory CD4+ T" "asapseq_control_atac"
-23.5478057892912 9.98732732578521 "DC" "asapseq_control_atac"
-22.0147776505258 26.8143115823833 "DC" "asapseq_control_atac"
-31.2034702221194 18.4112813054223 "DC" "asapseq_control_atac"
-25.258005479673 14.7319797581361 "DC" "asapseq_control_atac"
16.0302225908926 18.5881972595769 "CD14+ Monocytes" "asapseq_control_atac"
-36.3007762463071 21.616035039213 "DC" "asapseq_control_atac"
-15.6483614163546 38.9821624684545 "B" "asapseq_control_atac"
-26.7694881652564 15.4090695059324 "DC" "asapseq_control_atac"
-34.8098448268137 18.9182519992143 "DC" "asapseq_control_atac"
-15.2373620356471 41.4573324107744 "B" "asapseq_control_atac"
-22.4226999641527 17.9797501067906 "DC" "asapseq_control_atac"
-35.1001171670736 15.5776177770334 "DC" "asapseq_control_atac"
-23.6104017618181 10.4382547412054 "DC" "asapseq_control_atac"
-26.6437665161126 12.8622354653628 "DC" "asapseq_control_atac"
-22.7101947098613 12.6810058669872 "DC" "asapseq_control_atac"
-26.1172879799093 23.2069693707389 "DC" "asapseq_control_atac"
7.77141836843374 -46.7210300614273 "Memory CD4+ T" "asapseq_control_atac"
10.4167674233122 -54.8981542962584 "Memory CD4+ T" "asapseq_control_atac"
-17.2331657210959 34.0658954676494 "B" "asapseq_control_atac"
-9.21641704942097 44.69959960148 "B" "asapseq_control_atac"
-19.1424710814809 37.5500405655241 "B" "asapseq_control_atac"
-22.1906437072852 12.9624999159732 "DC" "asapseq_control_atac"
-47.1014434149616 9.02060831825313 "DC" "asapseq_control_atac"
-45.5854677387336 9.69729917381393 "DC" "asapseq_control_atac"
3.14816671792457 15.624747375022 "NK" "asapseq_control_atac"
-23.5605248371025 10.3857058739016 "DC" "asapseq_control_atac"
-31.8688890459655 18.3154656524344 "DC" "asapseq_control_atac"
-23.2129810072982 41.8687398559063 "B" "asapseq_control_atac"
-20.5084062831655 37.0448883937246 "B" "asapseq_control_atac"
6.33788028959586 -44.5321681434887 "Memory CD4+ T" "asapseq_control_atac"
-31.5003130901701 16.1256937854097 "DC" "asapseq_control_atac"
-23.5532768167304 10.4575511652654 "DC" "asapseq_control_atac"
-43.5636590718673 10.4968675633013 "DC" "asapseq_control_atac"
10.7231749384117 -52.1157138257923 "Memory CD4+ T" "asapseq_control_atac"
-45.9688551309452 8.45810163385772 "DC" "asapseq_control_atac"
-10.9012645269342 44.8407963432637 "B" "asapseq_control_atac"
-42.5006914772927 6.22368791176896 "DC" "asapseq_control_atac"
-21.2814649409494 13.8548037845298 "DC" "asapseq_control_atac"
-29.6126588956847 14.3789843790886 "DC" "asapseq_control_atac"
-14.7163615321601 33.8625989037051 "B" "asapseq_control_atac"
-10.8777712300499 41.7281841000271 "B" "asapseq_control_atac"
-23.6341318056146 41.4674324476896 "B" "asapseq_control_atac"
15.9574734099848 -4.72095000563556 "Memory CD8+ T" "asapseq_control_atac"
-33.3775059396422 12.5126822399836 "DC" "asapseq_control_atac"
-32.2426304752267 16.3483762859783 "DC" "asapseq_control_atac"
-23.7804335350696 11.4358765555998 "DC" "asapseq_control_atac"
-26.9723880093188 24.3676092578989 "DC" "asapseq_control_atac"
-35.3545071331715 21.3918709225306 "DC" "asapseq_control_atac"
-23.9297450342172 40.7956553665424 "B" "asapseq_control_atac"
-26.887360724405 13.5557096655796 "DC" "asapseq_control_atac"
-20.6363512699385 28.9429114048884 "DC" "asapseq_control_atac"
9.83805014089204 -54.5064262416051 "Memory CD4+ T" "asapseq_control_atac"
-33.26538085603 12.4477478313089 "DC" "asapseq_control_atac"
-29.3492728766767 12.128435873789 "DC" "asapseq_control_atac"
-22.7919522684697 40.4987572354276 "B" "asapseq_control_atac"
-7.33291963370134 44.8708137672623 "B" "asapseq_control_atac"
11.120358821789 -48.0497150233211 "Memory CD4+ T" "asapseq_control_atac"
-15.4347044845609 43.8027123604712 "B" "asapseq_control_atac"
-31.8738470324559 17.3604228336269 "DC" "asapseq_control_atac"
-17.5330061184324 34.5451603103573 "B" "asapseq_control_atac"
-30.784466742087 13.5787524798441 "DC" "asapseq_control_atac"
-16.2772989927008 41.332260579163 "B" "asapseq_control_atac"
-29.7408357781712 11.9427963615351 "DC" "asapseq_control_atac"
-22.34371779668 17.5593336073174 "DC" "asapseq_control_atac"
-26.5234214942488 13.249020498217 "DC" "asapseq_control_atac"
-22.9640861981371 41.3447024271765 "B" "asapseq_control_atac"
-28.7359595271882 -22.8161716971714 "CD14+ Monocytes" "asapseq_control_atac"
-20.4594853668342 17.2853129755511 "DC" "asapseq_control_atac"
-28.7818221425362 16.5656239142153 "DC" "asapseq_control_atac"
36.7104879165866 -7.54587643907317 "Memory CD8+ T" "asapseq_control_atac"
-33.4709024442096 -16.1156597700122 "CD14+ Monocytes" "asapseq_control_atac"
17.320420958992 -12.3271067880267 "Memory CD8+ T" "asapseq_control_atac"
-18.681222187899 18.2026643606347 "NK" "asapseq_control_atac"
-20.749624383845 29.1178072268345 "DC" "asapseq_control_atac"
-46.0216397574073 9.27999399856064 "DC" "asapseq_control_atac"
-1.22800298466037 26.8916513572095 "NK" "asapseq_control_atac"
-44.2072102228199 10.9578289740475 "DC" "asapseq_control_atac"
-31.3067717807118 13.5557893339543 "DC" "asapseq_control_atac"
10.4123419132495 -54.9735741050846 "Memory CD4+ T" "asapseq_control_atac"
-35.6369597399936 16.9708276893157 "DC" "asapseq_control_atac"
-0.726782446486635 -35.4477202531642 "Memory CD4+ T" "asapseq_control_atac"
1.85228756285229 -29.8810185818519 "Memory CD4+ T" "asapseq_control_atac"
3.8631323880556 -42.6527468774533 "Memory CD4+ T" "asapseq_control_atac"
-22.9037150848956 40.4957731690907 "B" "asapseq_control_atac"
-0.349818237039307 27.2094272840847 "NK" "asapseq_control_atac"
-16.1292861666019 43.4112421155961 "B" "asapseq_control_atac"
-1.7199837592753 18.7092908112305 "NK" "asapseq_control_atac"
-23.7672200734953 14.7985963588462 "DC" "asapseq_control_atac"
-25.0732115328562 -4.01177976078868 "CD14+ Monocytes" "asapseq_control_atac"
-44.5586837918085 11.2164030972823 "DC" "asapseq_control_atac"
-45.9250653265107 9.70323102932153 "DC" "asapseq_control_atac"
-15.6889284412626 39.5480711342247 "B" "asapseq_control_atac"
-36.014120365616 18.4812426842733 "DC" "asapseq_control_atac"
-12.090741938712 0.363159488229604 "CD14+ Monocytes" "asapseq_control_atac"
-43.7230025196646 11.5671296741532 "DC" "asapseq_control_atac"
-17.2992040993119 42.9216930403681 "B" "asapseq_control_atac"
-23.6455815916713 41.1485287218028 "B" "asapseq_control_atac"
-30.5533488696742 15.6695351464052 "DC" "asapseq_control_atac"
-17.3774265770151 34.1005995216482 "B" "asapseq_control_atac"
-10.1484157366104 47.474814524375 "B" "asapseq_control_atac"
-23.4648938727293 40.425162167219 "B" "asapseq_control_atac"
-23.1284890293843 41.6785270184525 "B" "asapseq_control_atac"
-44.4726045972125 7.41986797366952 "DC" "asapseq_control_atac"
-43.5727259397801 18.0091133671299 "DC" "asapseq_control_atac"
-26.5758492231657 24.1767672194374 "DC" "asapseq_control_atac"
-36.1536092324431 22.7184169713116 "DC" "asapseq_control_atac"
-17.9731550408023 44.9774863205885 "B" "asapseq_control_atac"
20.0229823948789 16.5877029707456 "CD14+ Monocytes" "asapseq_control_atac"
25.4696595522173 -11.4357240607896 "Memory CD8+ T" "asapseq_control_atac"
-16.7225879319947 34.2819473403755 "B" "asapseq_control_atac"
-17.3624214449808 34.1924117989496 "B" "asapseq_control_atac"
10.5255431291272 -54.8509041232615 "Memory CD4+ T" "asapseq_control_atac"
-10.602455488339 45.4253411976655 "B" "asapseq_control_atac"
-37.3607382612435 -12.8253245049242 "CD14+ Monocytes" "asapseq_control_atac"
-32.7886723119965 23.9504452692009 "DC" "asapseq_control_atac"
39.6810486980776 23.2486397147321 "CD16+ Monocytes" "asapseq_control_atac"
-21.512492199088 14.2375432342584 "DC" "asapseq_control_atac"
-11.7498348558883 37.661130592017 "B" "asapseq_control_atac"
-16.1672471387036 33.9571079761756 "B" "asapseq_control_atac"
8.78266614565609 -47.1377907039282 "Memory CD4+ T" "asapseq_control_atac"
-20.9121042536032 29.4281169969385 "B" "asapseq_control_atac"
-11.4665745807036 47.5530596341362 "B" "asapseq_control_atac"
-2.3480988623363 -35.8387066953995 "Memory CD4+ T" "asapseq_control_atac"
-20.8753560807763 29.4565601983469 "B" "asapseq_control_atac"
-15.4304460553347 39.0897945301517 "B" "asapseq_control_atac"
-11.8219939096134 43.434168700288 "B" "asapseq_control_atac"
-20.1445859933521 17.51267732179 "DC" "asapseq_control_atac"
-20.9133576706934 29.6500559853633 "B" "asapseq_control_atac"
-31.118209002414 14.6843500857129 "DC" "asapseq_control_atac"
6.31988279090619 -44.237341428154 "Memory CD4+ T" "asapseq_control_atac"
-8.03981014798912 4.51314362126496 "CD14+ Monocytes" "asapseq_control_atac"
9.29546131440744 -4.08525228435157 "Memory CD8+ T" "asapseq_control_atac"
-46.1126164565045 6.69570971558027 "DC" "asapseq_control_atac"
-29.3873127940172 11.300995141058 "DC" "asapseq_control_atac"
-8.34001565433519 42.540683678326 "B" "asapseq_control_atac"
-20.2134973815808 17.2909167050204 "DC" "asapseq_control_atac"
-17.1131984600841 34.4637150085706 "B" "asapseq_control_atac"
-26.7778214992722 24.2403045013789 "DC" "asapseq_control_atac"
-43.9485856743576 16.5985311036799 "DC" "asapseq_control_atac"
-10.6186013621308 46.4527041869945 "B" "asapseq_control_atac"
-27.8630806597261 22.1395081541244 "DC" "asapseq_control_atac"
-18.4121323858549 41.2810482938487 "B" "asapseq_control_atac"
-37.0784322249822 -13.4784491665231 "CD14+ Monocytes" "asapseq_control_atac"
-13.1163647070602 41.0521039565319 "B" "asapseq_control_atac"
-47.1772289830218 10.7999508543284 "DC" "asapseq_control_atac"
-18.5999259631861 -2.84428172992059 "CD14+ Monocytes" "asapseq_control_atac"
-14.8648358150183 33.8623544259685 "B" "asapseq_control_atac"
-26.4586844646993 12.7967577574067 "DC" "asapseq_control_atac"
-26.8706846234478 24.2545531203193 "DC" "asapseq_control_atac"
-44.6925092585542 10.1610995204969 "DC" "asapseq_control_atac"
36.1776453841007 -9.14297921031171 "Memory CD8+ T" "asapseq_control_atac"
2.69636561562693 -36.9833093954074 "Memory CD4+ T" "asapseq_control_atac"
-45.4738995773426 9.0774023831437 "DC" "asapseq_control_atac"
-45.2849707554964 6.2241474113748 "DC" "asapseq_control_atac"
-43.9727299722081 17.3560805228976 "DC" "asapseq_control_atac"
33.842427534002 17.4624827835945 "CD16+ Monocytes" "asapseq_control_atac"
-24.0180130781507 11.609287128175 "DC" "asapseq_control_atac"
-19.7692673679884 29.52461065172 "B" "asapseq_control_atac"
-21.138832348365 30.2084271841932 "B" "asapseq_control_atac"
-35.4251343620208 20.3219233102108 "DC" "asapseq_control_atac"
-23.926958144561 41.0376076556357 "B" "asapseq_control_atac"
-29.7718504428115 18.3845793113298 "DC" "asapseq_control_atac"
-21.8998782301907 14.5160560165713 "DC" "asapseq_control_atac"
-29.3124094731287 -5.31261325316044 "CD14+ Monocytes" "asapseq_control_atac"
-28.7448404170052 -22.6955723454083 "CD14+ Monocytes" "asapseq_control_atac"
-18.7499803727806 18.1726196935084 "NK" "asapseq_control_atac"
-26.9450614062106 24.3583218536643 "DC" "asapseq_control_atac"
23.6138365401751 -15.6998772874209 "Memory CD8+ T" "asapseq_control_atac"
-31.6988531272746 17.1906197962195 "DC" "asapseq_control_atac"
5.88862562649462 -42.9683316458105 "Memory CD4+ T" "asapseq_control_atac"
4.59298910346599 -35.9507280713087 "Memory CD4+ T" "asapseq_control_atac"
-22.8490237163302 40.1279354901403 "B" "asapseq_control_atac"
-29.7789775104298 14.9556355677416 "DC" "asapseq_control_atac"
-46.1709823257429 6.61305344484966 "DC" "asapseq_control_atac"
-12.6042428831631 42.2998407479121 "B" "asapseq_control_atac"
-21.2437330423066 29.8477274010385 "B" "asapseq_control_atac"
-29.2691606677472 17.674442909688 "DC" "asapseq_control_atac"
-44.8426930122582 7.12954319740563 "DC" "asapseq_control_atac"
-15.1988230641871 37.3378823193131 "B" "asapseq_control_atac"
-16.8730362464033 34.244141100958 "B" "asapseq_control_atac"
-47.2122922386961 11.3138234154371 "DC" "asapseq_control_atac"
25.2908560941486 20.6870706010641 "CD16+ Monocytes" "asapseq_control_atac"
-8.81973277766124 48.5472820864853 "B" "asapseq_control_atac"
-9.42317065995714 41.8933900069175 "B" "asapseq_control_atac"
-32.6744927483062 16.097015192023 "DC" "asapseq_control_atac"
35.4814914274465 -11.8283093130675 "Memory CD8+ T" "asapseq_control_atac"
-29.78850968046 15.5232131800355 "DC" "asapseq_control_atac"
-0.603971629497668 -35.146507412392 "Memory CD4+ T" "asapseq_control_atac"
-21.1204676143893 29.4130345749385 "B" "asapseq_control_atac"
-43.9712513595795 11.8945239928586 "DC" "asapseq_control_atac"
-37.6500237733967 -12.4539639796312 "CD14+ Monocytes" "asapseq_control_atac"
19.7592934440805 -17.4225931453243 "Memory CD8+ T" "asapseq_control_atac"
-32.4843309464326 18.1429290141343 "DC" "asapseq_control_atac"
-12.1189803384646 45.5852530530834 "B" "asapseq_control_atac"
8.59749873886231 -48.6000941703081 "Memory CD4+ T" "asapseq_control_atac"
12.6607330633549 -10.6119522646508 "Memory CD8+ T" "asapseq_control_atac"
-44.4464447536645 6.94557164399213 "DC" "asapseq_control_atac"
33.1120207565639 -8.8814886351476 "Memory CD8+ T" "asapseq_control_atac"
-42.9552323427344 6.17532989268858 "DC" "asapseq_control_atac"
36.6491200509557 -6.79574996702461 "Memory CD8+ T" "asapseq_control_atac"
-16.963151607288 41.6977562944865 "B" "asapseq_control_atac"
17.4400494993243 -21.4396539887596 "Memory CD8+ T" "asapseq_control_atac"
-18.0951329465922 38.1209872875118 "B" "asapseq_control_atac"
10.4449100130934 36.7349186708725 "NK" "asapseq_control_atac"
-8.53843745113669 48.9296374302263 "B" "asapseq_control_atac"
-28.79276197807 18.0273608894135 "DC" "asapseq_control_atac"
-30.5176124713496 17.836714402685 "DC" "asapseq_control_atac"
30.8082536943395 -4.32142989047739 "Memory CD8+ T" "asapseq_control_atac"
-16.2372019762765 43.200309595084 "B" "asapseq_control_atac"
4.50517882236205 34.1822696841364 "NK" "asapseq_control_atac"
-26.311863162557 23.8945954663799 "DC" "asapseq_control_atac"
-26.3388864466991 24.099688169616 "DC" "asapseq_control_atac"
-18.7207567303794 -0.720912559135715 "CD14+ Monocytes" "asapseq_control_atac"
-45.3488877136715 8.8109429956335 "DC" "asapseq_control_atac"
-13.2071635298051 46.9566537129093 "B" "asapseq_control_atac"
19.9927616110873 16.8034932380202 "CD14+ Monocytes" "asapseq_control_atac"
3.29062170189097 -53.6521998269604 "Memory CD4+ T" "asapseq_control_atac"
28.0625944232496 23.7871881366518 "CD16+ Monocytes" "asapseq_control_atac"
-22.460262810188 17.7846152915747 "DC" "asapseq_control_atac"
-23.9043367340127 10.6392870047823 "DC" "asapseq_control_atac"
4.66747167755824 16.6006465945384 "NK" "asapseq_control_atac"
-28.9767423479775 18.5954897548765 "DC" "asapseq_control_atac"
-23.7156343946543 12.0375816717183 "DC" "asapseq_control_atac"
-27.985419237834 14.4563027194162 "DC" "asapseq_control_atac"
-30.8193068026153 -13.840779156275 "CD14+ Monocytes" "asapseq_control_atac"
-19.6468847291497 11.9471205664392 "DC" "asapseq_control_atac"
1.9840535027332 25.4764068653782 "NK" "asapseq_control_atac"
-10.0046238475573 42.7501567816486 "B" "asapseq_control_atac"
-19.8244513245348 39.1687796471264 "B" "asapseq_control_atac"
-0.0461122843449554 -37.1610573829517 "Memory CD4+ T" "asapseq_control_atac"
-4.514149460625 -45.3464907204103 "Memory CD4+ T" "asapseq_control_atac"
-16.0154522962216 -32.242974783842 "Memory CD4+ T" "asapseq_control_atac"
10.8996700223215 -54.6563115926175 "Memory CD4+ T" "asapseq_control_atac"
-43.7972107594012 17.0999853573936 "DC" "asapseq_control_atac"
-8.66959470372826 49.8359948499093 "B" "asapseq_control_atac"
15.3241737370747 35.4414389464647 "NK" "asapseq_control_atac"
-25.8394522726337 -2.8568127088043 "CD14+ Monocytes" "asapseq_control_atac"
-21.6577597233955 15.3282040478037 "DC" "asapseq_control_atac"
38.8800619221286 15.0059125402754 "CD16+ Monocytes" "asapseq_control_atac"
-16.431626072072 0.751526778466592 "CD14+ Monocytes" "asapseq_control_atac"
-27.2015330260659 -21.1832263348311 "CD14+ Monocytes" "asapseq_control_atac"
38.9418832959622 16.7737296739022 "CD16+ Monocytes" "asapseq_control_atac"
-25.0683998637903 14.9839429181594 "DC" "asapseq_control_atac"
-3.66105153163031 27.8631357581828 "NK" "asapseq_control_atac"
-22.3084984603482 14.3495241150888 "DC" "asapseq_control_atac"
-14.1951275312408 41.9222484705073 "B" "asapseq_control_atac"
6.84233382744395 19.3580507352218 "NK" "asapseq_control_atac"
29.5025728399218 28.4660788945245 "CD16+ Monocytes" "asapseq_control_atac"
-14.8160727628467 39.3829608043409 "B" "asapseq_control_atac"
-0.146424981916358 -49.1092058068718 "Memory CD4+ T" "asapseq_control_atac"
-27.3370429072866 18.064165498632 "DC" "asapseq_control_atac"
-15.0081933136953 42.8182157396056 "B" "asapseq_control_atac"
-30.0106836594475 11.491212948113 "DC" "asapseq_control_atac"
37.3967696382656 -5.66929411727385 "Memory CD8+ T" "asapseq_control_atac"
21.0115034800067 -13.5437459051731 "Memory CD8+ T" "asapseq_control_atac"
32.8414130109933 21.5324540906093 "CD16+ Monocytes" "asapseq_control_atac"
10.9034860497851 -47.8255274274759 "Memory CD4+ T" "asapseq_control_atac"
1.04713613182214 25.7699303030806 "NK" "asapseq_control_atac"
35.8499820533906 -4.97917258002679 "Memory CD8+ T" "asapseq_control_atac"
0.12103180262728 29.0837442546922 "NK" "asapseq_control_atac"
-44.4679094788731 11.0069624173803 "DC" "asapseq_control_atac"
-43.582925060387 18.063724377784 "DC" "asapseq_control_atac"
-28.6982938207244 18.2742070509265 "DC" "asapseq_control_atac"
7.83789661792236 -47.549894647587 "Memory CD4+ T" "asapseq_control_atac"
3.02429809939051 -50.2406298979161 "Memory CD4+ T" "asapseq_control_atac"
-34.2970881479006 13.5267147469811 "DC" "asapseq_control_atac"
-2.25795602738399 -34.9548399111831 "Memory CD4+ T" "asapseq_control_atac"
-18.0194112851645 37.7523277810926 "B" "asapseq_control_atac"
-20.2926636851914 -2.15532850365254 "CD14+ Monocytes" "asapseq_control_atac"
-16.5772318211721 38.5196566603045 "B" "asapseq_control_atac"
-25.7824482161881 15.1048312695799 "DC" "asapseq_control_atac"
-15.0342742520659 44.7774615948113 "B" "asapseq_control_atac"
-27.0660569609189 -6.38610218236378 "CD14+ Monocytes" "asapseq_control_atac"
-17.888796050267 43.8912006638618 "B" "asapseq_control_atac"
0.47059312897751 -47.0378082992524 "Memory CD4+ T" "asapseq_control_atac"
-23.5208952967806 9.79955084019492 "DC" "asapseq_control_atac"
-16.6285036847803 43.8824080291132 "B" "asapseq_control_atac"
-10.3188594196819 45.0497751795765 "B" "asapseq_control_atac"
-4.38553533617363 25.0319298080254 "NK" "asapseq_control_atac"
-17.8796842746655 43.2991610150104 "B" "asapseq_control_atac"
5.47991104218734 -45.2126695573102 "Memory CD4+ T" "asapseq_control_atac"
-2.08249616999723 -34.7985998051156 "Memory CD4+ T" "asapseq_control_atac"
11.2267262558943 -50.8103515625062 "Memory CD4+ T" "asapseq_control_atac"
-44.5805547251781 10.9831291352228 "DC" "asapseq_control_atac"
0.204506105927984 -5.3029524286539 "Memory CD8+ T" "asapseq_control_atac"
-36.5465827877296 18.4299577175622 "DC" "asapseq_control_atac"
22.6818692756128 2.10010736601432 "Memory CD8+ T" "asapseq_control_atac"
-14.9704569026379 42.404445277907 "B" "asapseq_control_atac"
-16.3377638575139 45.3108394080216 "B" "asapseq_control_atac"
-7.66654977940307 1.42510822764819 "CD14+ Monocytes" "asapseq_control_atac"
-14.3505104383665 41.4629428572366 "B" "asapseq_control_atac"
3.92763841998233 34.1567718862729 "NK" "asapseq_control_atac"
-20.9542987416827 38.1625735482464 "B" "asapseq_control_atac"
-20.9229418457832 30.0188855118044 "B" "asapseq_control_atac"
-28.0078378871393 22.193509749706 "DC" "asapseq_control_atac"
-31.0538762309401 13.3261397289155 "DC" "asapseq_control_atac"
10.194414779194 -55.599792212551 "Memory CD4+ T" "asapseq_control_atac"
-19.575971988235 37.8853028622302 "B" "asapseq_control_atac"
27.0806980875783 -19.98884139546 "Memory CD8+ T" "asapseq_control_atac"
-11.2147715140492 46.7416122395426 "B" "asapseq_control_atac"
-0.441465191809267 28.1064399746596 "NK" "asapseq_control_atac"
-44.4305302997202 10.8541593967822 "DC" "asapseq_control_atac"
-21.6826635233334 42.064758336508 "B" "asapseq_control_atac"
