"UMAP1" "UMAP2" "prediction" "batch"
-3.73621890339214 15.4254420324421 "B" "asapseq_control_atac"
-3.49151131901104 15.2275345846272 "B" "asapseq_control_atac"
-3.71790787967998 14.2425053640461 "B" "asapseq_control_atac"
-10.1475133636888 -4.57479543246264 "Memory CD4+ T" "asapseq_control_atac"
-3.57698962482769 15.6751330419636 "B" "asapseq_control_atac"
-8.58472535404522 6.08089857541089 "DC" "asapseq_control_atac"
-8.19757077488262 5.44312029324536 "DC" "asapseq_control_atac"
-11.4558391312059 -3.89935035265918 "Memory CD4+ T" "asapseq_control_atac"
-3.42398831638653 14.8800967260457 "B" "asapseq_control_atac"
-9.54146001133282 5.80235939465528 "DC" "asapseq_control_atac"
-8.97978112491924 5.83954601727491 "DC" "asapseq_control_atac"
-8.82983681949932 7.43038540326123 "DC" "asapseq_control_atac"
-8.59355065616924 6.67272453747754 "DC" "asapseq_control_atac"
-10.0837154129441 5.78801422558789 "DC" "asapseq_control_atac"
-7.44171998295147 5.94513159237867 "DC" "asapseq_control_atac"
-7.89942357334454 5.04568319760327 "DC" "asapseq_control_atac"
-9.58047101291973 6.31227426968579 "DC" "asapseq_control_atac"
-1.84590933117229 15.6091664358235 "B" "asapseq_control_atac"
-1.57687613758404 13.9638255163289 "B" "asapseq_control_atac"
-3.6615762451585 14.9107955022908 "B" "asapseq_control_atac"
-1.36846957001049 -6.27875155962939 "CD14+ Monocytes" "asapseq_control_atac"
-9.56862447056133 7.33854275189405 "DC" "asapseq_control_atac"
-9.60824105533916 4.47721796475415 "DC" "asapseq_control_atac"
-7.7721776703294 6.71186762295728 "DC" "asapseq_control_atac"
-3.74666116031963 15.670902542696 "B" "asapseq_control_atac"
-9.95790574344952 6.2213295026875 "DC" "asapseq_control_atac"
-9.08870217594463 7.03916101895337 "DC" "asapseq_control_atac"
-11.543703053325 -2.23765773333545 "Memory CD4+ T" "asapseq_control_atac"
-4.24923035892803 14.073212914095 "B" "asapseq_control_atac"
-3.66298672947247 15.6446059270955 "B" "asapseq_control_atac"
-8.62012669834454 5.60918169461255 "DC" "asapseq_control_atac"
-3.59920165333111 14.0088742300129 "B" "asapseq_control_atac"
-4.23531005176861 14.2062323614216 "B" "asapseq_control_atac"
-10.0942649582322 6.24692278347974 "DC" "asapseq_control_atac"
-8.45096776279766 7.74715548001294 "DC" "asapseq_control_atac"
-8.13395306858379 5.55440788708692 "DC" "asapseq_control_atac"
-9.64444920811016 6.11379080258374 "DC" "asapseq_control_atac"
-2.08611342701275 13.6868250890828 "B" "asapseq_control_atac"
-9.3524188736375 7.78534822903638 "DC" "asapseq_control_atac"
-3.30070373806316 15.8053782507039 "B" "asapseq_control_atac"
-8.40427491459209 7.69872408352857 "DC" "asapseq_control_atac"
-4.35153386387188 -14.6150204614543 "NK" "asapseq_control_atac"
-2.18364522251446 14.9164841695881 "B" "asapseq_control_atac"
-7.49471471103985 7.06010466061597 "DC" "asapseq_control_atac"
5.33569004741352 -5.87314099825854 "CD14+ Monocytes" "asapseq_control_atac"
-10.9462003448899 -0.318248607292126 "Memory CD4+ T" "asapseq_control_atac"
-7.1948694923814 6.09043961010938 "DC" "asapseq_control_atac"
-2.12500927242596 15.6842654272175 "B" "asapseq_control_atac"
-4.13291117939312 14.3489058538533 "B" "asapseq_control_atac"
-8.69205853733379 6.00557928524976 "DC" "asapseq_control_atac"
-6.85672471317608 6.47788267575269 "DC" "asapseq_control_atac"
-7.31174847874004 6.47985821209912 "DC" "asapseq_control_atac"
-10.4708041885789 -1.24149561680789 "Memory CD4+ T" "asapseq_control_atac"
-9.59273717197735 4.20962124310498 "DC" "asapseq_control_atac"
-8.14708039554912 5.61087923489576 "DC" "asapseq_control_atac"
-10.222619030803 6.41119366131787 "DC" "asapseq_control_atac"
-9.23969456943829 5.20150833569532 "DC" "asapseq_control_atac"
5.2292781135146 -4.34685606516833 "CD14+ Monocytes" "asapseq_control_atac"
-9.30000779423077 7.605973057375 "DC" "asapseq_control_atac"
-3.29544780048687 14.1934874578572 "B" "asapseq_control_atac"
-9.45301720890362 5.56263428174024 "DC" "asapseq_control_atac"
-9.88622948917705 7.10589151822095 "DC" "asapseq_control_atac"
-3.25051710399944 14.9177649541951 "B" "asapseq_control_atac"
-8.28502843174297 5.65328722439771 "DC" "asapseq_control_atac"
-9.2670917252 7.00654201947217 "DC" "asapseq_control_atac"
-9.51244733127911 4.38559656582837 "DC" "asapseq_control_atac"
-8.70965573582012 5.70095234356885 "DC" "asapseq_control_atac"
-8.70832822117168 4.95026760540967 "DC" "asapseq_control_atac"
-9.00396916660625 6.71611051999097 "DC" "asapseq_control_atac"
-11.7701806763108 -1.7544491962337 "Memory CD4+ T" "asapseq_control_atac"
-11.082726452678 -0.131028272285412 "Memory CD4+ T" "asapseq_control_atac"
-4.34157702717144 13.7019827886677 "B" "asapseq_control_atac"
-3.36034271511394 16.1050379797078 "B" "asapseq_control_atac"
-2.99666354450542 13.6758645101643 "B" "asapseq_control_atac"
-8.38472173008282 5.23956566296582 "DC" "asapseq_control_atac"
-7.86719319614727 6.53117781125074 "DC" "asapseq_control_atac"
-7.3890571335252 6.53593616925244 "DC" "asapseq_control_atac"
-4.54703757557232 -14.8256623224163 "NK" "asapseq_control_atac"
-9.56730363163311 4.36259060345655 "DC" "asapseq_control_atac"
-10.0170058945115 6.61682396374707 "DC" "asapseq_control_atac"
-1.68173739704449 14.4664166494465 "B" "asapseq_control_atac"
-3.16012260708172 13.3496058508015 "B" "asapseq_control_atac"
-11.8957299927171 -2.43596953906054 "Memory CD4+ T" "asapseq_control_atac"
-9.54675576481182 6.38731985531812 "DC" "asapseq_control_atac"
-9.53055283817608 4.37130909405713 "DC" "asapseq_control_atac"
-7.42305180820782 6.94121294461255 "DC" "asapseq_control_atac"
-11.6790418365892 -0.655145473852108 "Memory CD4+ T" "asapseq_control_atac"
-7.12856910023052 6.41639690838819 "DC" "asapseq_control_atac"
-3.4105038383897 15.5915167852498 "B" "asapseq_control_atac"
-7.81985089573223 5.60498028241162 "DC" "asapseq_control_atac"
-8.14393327030498 4.86677198849683 "DC" "asapseq_control_atac"
-9.59728810581524 5.70911245785718 "DC" "asapseq_control_atac"
-3.66588208469707 15.3908951803303 "B" "asapseq_control_atac"
-3.45174262317974 15.3746798559285 "B" "asapseq_control_atac"
-1.63911268505413 14.2657311483479 "B" "asapseq_control_atac"
8.84329798427265 7.31612234555249 "Memory CD8+ T" "asapseq_control_atac"
-8.59925839695293 6.33813505612378 "DC" "asapseq_control_atac"
-9.52823064121563 6.51774387799268 "DC" "asapseq_control_atac"
-9.34323975834209 4.68342857800489 "DC" "asapseq_control_atac"
-8.83996197971661 7.22240667782788 "DC" "asapseq_control_atac"
-9.81329343113262 7.54784994565015 "DC" "asapseq_control_atac"
-1.56065676006634 13.9087727590657 "B" "asapseq_control_atac"
-9.08361623081524 5.67655497036939 "DC" "asapseq_control_atac"
-4.21740100178081 12.9827063604451 "DC" "asapseq_control_atac"
-11.1228990295823 -0.411101825609158 "Memory CD4+ T" "asapseq_control_atac"
-8.60995003971416 6.29156570874219 "DC" "asapseq_control_atac"
-8.88765332493145 5.70316439114576 "DC" "asapseq_control_atac"
-2.04909751209576 13.8449919744587 "B" "asapseq_control_atac"
-3.07323787006695 16.217554382906 "B" "asapseq_control_atac"
-11.1340856293138 -0.877324439659069 "Memory CD4+ T" "asapseq_control_atac"
-2.4223389366563 14.7778695150471 "B" "asapseq_control_atac"
-9.77586743625957 6.47042208157544 "DC" "asapseq_control_atac"
-3.81315419468243 13.6282008215046 "B" "asapseq_control_atac"
-9.37368294987041 6.06412678204541 "DC" "asapseq_control_atac"
-2.9975399712022 14.5426695867634 "B" "asapseq_control_atac"
-8.79034993442852 5.91726856671338 "DC" "asapseq_control_atac"
-8.059159252971 5.39502506695752 "DC" "asapseq_control_atac"
-8.95518586429912 5.83922415219312 "DC" "asapseq_control_atac"
-1.93414947780926 14.3060229345418 "B" "asapseq_control_atac"
-1.12761959823925 -6.519364543333 "CD14+ Monocytes" "asapseq_control_atac"
-7.95028302463848 5.0119321867085 "DC" "asapseq_control_atac"
-9.82752988132793 5.71345358334546 "DC" "asapseq_control_atac"
8.05696346965473 10.1412442251301 "Memory CD8+ T" "asapseq_control_atac"
3.77526929584187 -9.58214349307055 "CD14+ Monocytes" "asapseq_control_atac"
7.33764317241352 7.36501388989453 "Memory CD8+ T" "asapseq_control_atac"
-7.58654114994366 4.69826059781079 "NK" "asapseq_control_atac"
-4.20417592319805 13.0020506902791 "DC" "asapseq_control_atac"
-7.46019456180889 6.50134497128492 "DC" "asapseq_control_atac"
-6.03652236255962 -14.3757988885784 "NK" "asapseq_control_atac"
-7.57549092563946 6.788252644167 "DC" "asapseq_control_atac"
-9.33322903904278 6.03867321454053 "DC" "asapseq_control_atac"
-11.0122461059983 -0.0973483101272091 "Memory CD4+ T" "asapseq_control_atac"
-9.3288297394212 6.78865080319409 "DC" "asapseq_control_atac"
-10.6476583221849 -4.53337115801806 "Memory CD4+ T" "asapseq_control_atac"
-9.96798703464825 -0.224299989714573 "Memory CD4+ T" "asapseq_control_atac"
-11.1511087158616 -2.48123235262866 "Memory CD4+ T" "asapseq_control_atac"
-2.03702780994732 13.8483422323323 "B" "asapseq_control_atac"
-6.24000785145122 -13.9527670816326 "NK" "asapseq_control_atac"
-2.56167886051495 14.5816395803547 "B" "asapseq_control_atac"
-4.86224410328228 -15.1465584710979 "NK" "asapseq_control_atac"
-8.97475526127178 4.99816780529981 "DC" "asapseq_control_atac"
5.38477375713032 -7.85510987795825 "CD14+ Monocytes" "asapseq_control_atac"
-7.94216058048565 6.60212355099683 "DC" "asapseq_control_atac"
-7.62639043125469 6.30589943371778 "DC" "asapseq_control_atac"
-3.31270096096355 14.2696278616047 "B" "asapseq_control_atac"
-9.56899163517315 7.16744356595044 "DC" "asapseq_control_atac"
5.76096108165424 -5.41707629717822 "CD14+ Monocytes" "asapseq_control_atac"
-7.90116021427471 6.85583525143628 "DC" "asapseq_control_atac"
-2.57459971699078 14.5853093191243 "B" "asapseq_control_atac"
-1.66016123089153 14.1248534246541 "B" "asapseq_control_atac"
-9.296463940471 6.26618080578809 "DC" "asapseq_control_atac"
-4.25395104679424 13.7009413763142 "B" "asapseq_control_atac"
-2.76190922054607 15.8494284673787 "B" "asapseq_control_atac"
-1.80679986271221 13.8036397024251 "B" "asapseq_control_atac"
-1.80790874752361 14.4892485662556 "B" "asapseq_control_atac"
-7.00982997211773 6.36020498715406 "DC" "asapseq_control_atac"
-7.85652348789532 8.23757868252759 "DC" "asapseq_control_atac"
-8.75213334354717 7.0727928205586 "DC" "asapseq_control_atac"
-9.26493260654766 7.20467215023999 "DC" "asapseq_control_atac"
-2.12199327740032 14.7302611394978 "B" "asapseq_control_atac"
-1.43570205959637 -6.26270503558154 "CD14+ Monocytes" "asapseq_control_atac"
7.64930441585224 8.26737814389234 "Memory CD8+ T" "asapseq_control_atac"
-4.23878524097759 13.8963168188191 "B" "asapseq_control_atac"
-4.22277638706524 13.724088959322 "B" "asapseq_control_atac"
-11.1156301239427 -0.147103570475529 "Memory CD4+ T" "asapseq_control_atac"
-3.26766035351116 15.8583720251179 "B" "asapseq_control_atac"
4.06643989291828 -10.4465138391399 "CD14+ Monocytes" "asapseq_control_atac"
-9.34466645511944 7.21746569119458 "DC" "asapseq_control_atac"
-1.23243841919262 -1.75028974570269 "CD16+ Monocytes" "asapseq_control_atac"
-8.19938561710674 4.81068783246045 "DC" "asapseq_control_atac"
-3.58963296207745 13.5934832616902 "B" "asapseq_control_atac"
-4.27965352329571 14.0435298009968 "B" "asapseq_control_atac"
-11.8679551819261 -1.86215145148272 "Memory CD4+ T" "asapseq_control_atac"
-4.18153378757793 12.9840853735066 "B" "asapseq_control_atac"
-2.59098789486248 15.3802722021199 "B" "asapseq_control_atac"
-10.2983140686448 -4.44335383929248 "Memory CD4+ T" "asapseq_control_atac"
-4.22699067386944 13.0152600332356 "B" "asapseq_control_atac"
-3.2392723301347 14.2970059438801 "B" "asapseq_control_atac"
-3.14263102802593 15.442691139803 "B" "asapseq_control_atac"
-7.81904313358623 4.97131424389844 "DC" "asapseq_control_atac"
-4.1434926727708 13.0701649709797 "B" "asapseq_control_atac"
-9.7632026413377 6.0383723302937 "DC" "asapseq_control_atac"
-11.9838742950853 -2.48518747843737 "Memory CD4+ T" "asapseq_control_atac"
5.59520390239399 -4.60705346621508 "CD14+ Monocytes" "asapseq_control_atac"
8.77961352077168 5.66535072766309 "Memory CD8+ T" "asapseq_control_atac"
-6.943520996898 6.51313190899854 "DC" "asapseq_control_atac"
-8.4538764694627 5.92440920315747 "DC" "asapseq_control_atac"
-3.71670338901836 15.7967951818562 "B" "asapseq_control_atac"
-7.86467168125469 4.91690617047315 "DC" "asapseq_control_atac"
-4.08421275410015 13.8263419195271 "B" "asapseq_control_atac"
-8.78921983036358 7.10001831494336 "DC" "asapseq_control_atac"
-8.39803693088848 7.86212759457593 "DC" "asapseq_control_atac"
-3.07361695560772 15.9726889654255 "B" "asapseq_control_atac"
-9.08228394779522 6.30893736325269 "DC" "asapseq_control_atac"
-2.65375206264812 14.0317004247761 "B" "asapseq_control_atac"
3.92717268672627 -10.5188557580852 "CD14+ Monocytes" "asapseq_control_atac"
-3.43974778446514 15.0069077535725 "B" "asapseq_control_atac"
-7.61464116367657 6.30372934781079 "DC" "asapseq_control_atac"
5.41238835063618 -6.62600822009082 "CD14+ Monocytes" "asapseq_control_atac"
-4.05655858311016 14.6173623128987 "B" "asapseq_control_atac"
-8.63750359806377 5.77862577878003 "DC" "asapseq_control_atac"
-8.78559586796123 7.21592693768506 "DC" "asapseq_control_atac"
-7.47592732700664 6.72300939999585 "DC" "asapseq_control_atac"
7.72979309764546 9.92754011593824 "Memory CD8+ T" "asapseq_control_atac"
-11.442628834575 -3.85798830546374 "Memory CD4+ T" "asapseq_control_atac"
-7.14584014210064 6.55248623333936 "DC" "asapseq_control_atac"
-6.76954695972759 6.19065552197461 "DC" "asapseq_control_atac"
-8.08017060551006 8.08414106808667 "DC" "asapseq_control_atac"
-2.23294303211529 -1.288762398138 "CD16+ Monocytes" "asapseq_control_atac"
-9.55849740299541 5.1243384405232 "DC" "asapseq_control_atac"
-4.2858118751939 13.5780785604573 "B" "asapseq_control_atac"
-3.97744891437847 13.0733235403157 "B" "asapseq_control_atac"
-9.90464398655254 7.50640087567334 "DC" "asapseq_control_atac"
-1.55747339519817 13.9940970464802 "B" "asapseq_control_atac"
-10.0134305694993 6.12704878293042 "DC" "asapseq_control_atac"
-8.3568362930711 4.70110540829663 "DC" "asapseq_control_atac"
5.082602049977 -8.71988076724048 "CD14+ Monocytes" "asapseq_control_atac"
-1.1105987766679 -6.55343122042651 "CD14+ Monocytes" "asapseq_control_atac"
-7.58580300602276 4.77655344449048 "NK" "asapseq_control_atac"
-8.87800023350079 7.28898935757642 "DC" "asapseq_control_atac"
7.31757071223896 7.39812021695142 "Memory CD8+ T" "asapseq_control_atac"
-9.77129170688946 6.51094084225659 "DC" "asapseq_control_atac"
-11.6316308716233 -2.69731826342578 "Memory CD4+ T" "asapseq_control_atac"
-11.4784469345506 -4.10725206889148 "Memory CD4+ T" "asapseq_control_atac"
-2.06921384128887 13.6727612539387 "B" "asapseq_control_atac"
-9.65768811497051 6.17603617154126 "DC" "asapseq_control_atac"
-6.9581317642625 6.44563608609204 "DC" "asapseq_control_atac"
-3.24913427624065 15.3824255987263 "B" "asapseq_control_atac"
-4.03765151295025 13.028869919405 "B" "asapseq_control_atac"
-10.1092166641648 6.01988201581006 "DC" "asapseq_control_atac"
-6.84010407718975 6.33317308865552 "DC" "asapseq_control_atac"
-3.66755244526226 14.4282725378132 "B" "asapseq_control_atac"
-4.26185939106304 13.8515818639851 "B" "asapseq_control_atac"
-7.92827126774151 6.3455708547688 "DC" "asapseq_control_atac"
-3.64062163624126 -2.82413143671985 "CD16+ Monocytes" "asapseq_control_atac"
-2.38195178303081 15.5228856130696 "B" "asapseq_control_atac"
-3.70910784992535 15.5124266668416 "B" "asapseq_control_atac"
-9.60684678348858 6.58394461117749 "DC" "asapseq_control_atac"
7.53514483180683 9.88414984189038 "Memory CD8+ T" "asapseq_control_atac"
-9.57679173740704 5.94704037152295 "DC" "asapseq_control_atac"
-10.6814746597703 -4.61709327258105 "Memory CD4+ T" "asapseq_control_atac"
-4.15764663013775 12.956007294283 "B" "asapseq_control_atac"
-7.7896976211961 7.09509354077344 "DC" "asapseq_control_atac"
4.23237445560139 -10.3803030923748 "CD14+ Monocytes" "asapseq_control_atac"
7.43897249904316 7.32998590909009 "Memory CD8+ T" "asapseq_control_atac"
-10.1386050918992 6.31737881146436 "DC" "asapseq_control_atac"
-3.01440069469768 15.5405304952717 "B" "asapseq_control_atac"
-11.8661470154222 -1.47795409716601 "Memory CD4+ T" "asapseq_control_atac"
8.65475371089619 6.14037781201367 "Memory CD8+ T" "asapseq_control_atac"
-6.9926137665208 6.24755459271436 "DC" "asapseq_control_atac"
7.98165610042255 9.42447309933667 "Memory CD8+ T" "asapseq_control_atac"
-7.53098580631573 5.70141010724073 "DC" "asapseq_control_atac"
8.44223406520527 10.1576779409504 "Memory CD8+ T" "asapseq_control_atac"
-2.9121341446336 14.5005734487629 "B" "asapseq_control_atac"
7.4875412246291 6.97020369015699 "Memory CD8+ T" "asapseq_control_atac"
-3.11184356006939 13.7996695562459 "B" "asapseq_control_atac"
-6.04476735386211 -12.1299788431072 "NK" "asapseq_control_atac"
-2.12166282924969 15.5570138021565 "B" "asapseq_control_atac"
-10.0889510849412 5.97566872082715 "DC" "asapseq_control_atac"
-9.89139649662334 6.24313621960645 "DC" "asapseq_control_atac"
8.43084767070454 8.91332846127515 "Memory CD8+ T" "asapseq_control_atac"
-2.65917918476421 14.5412791296101 "B" "asapseq_control_atac"
-5.82349107059795 -13.0349699930095 "NK" "asapseq_control_atac"
-8.8756990173753 6.8959448858357 "DC" "asapseq_control_atac"
-8.70214745792705 6.94227915249829 "DC" "asapseq_control_atac"
5.5306377669875 -6.76882762469287 "CD14+ Monocytes" "asapseq_control_atac"
-7.12717625889141 6.54717188321118 "DC" "asapseq_control_atac"
-2.61275908741314 15.4714625402546 "B" "asapseq_control_atac"
-1.52373525890667 -6.24607247866626 "CD14+ Monocytes" "asapseq_control_atac"
-10.4279737213548 -1.09176463641162 "Memory CD4+ T" "asapseq_control_atac"
-3.02241394314129 -3.13576740778918 "CD16+ Monocytes" "asapseq_control_atac"
-8.06409642490704 5.53525953732495 "DC" "asapseq_control_atac"
-9.62508485111553 4.80825691662793 "DC" "asapseq_control_atac"
-4.3813028076585 -14.0255438760662 "NK" "asapseq_control_atac"
-10.2862176636155 6.21838026486402 "DC" "asapseq_control_atac"
-9.19149682316143 4.84993153058057 "DC" "asapseq_control_atac"
-9.34787175449688 5.66803055249219 "DC" "asapseq_control_atac"
3.92679860797565 -9.30340261019702 "CD14+ Monocytes" "asapseq_control_atac"
-9.79980752262432 -0.00855300582880825 "DC" "asapseq_control_atac"
-6.61735150608379 -14.3019110635662 "NK" "asapseq_control_atac"
-3.42215201649029 15.6024649664021 "B" "asapseq_control_atac"
-2.78669020923931 13.5877364202595 "B" "asapseq_control_atac"
-10.9657764175828 -4.24712223567004 "Memory CD4+ T" "asapseq_control_atac"
-9.68327710422832 -2.7036656812572 "Memory CD4+ T" "asapseq_control_atac"
-7.76711652073223 -3.2822036222362 "Memory CD4+ T" "asapseq_control_atac"
-11.2207011917527 -0.198289595618199 "Memory CD4+ T" "asapseq_control_atac"
-8.16287038120586 7.97752027951245 "DC" "asapseq_control_atac"
-1.83950612339336 15.181686691866 "B" "asapseq_control_atac"
-6.57374427112896 -11.415258117094 "NK" "asapseq_control_atac"
5.76216700282734 -7.72052354372973 "CD14+ Monocytes" "asapseq_control_atac"
-8.24651047977764 4.86228733502393 "DC" "asapseq_control_atac"
-1.57703587803204 -0.909023828878354 "CD16+ Monocytes" "asapseq_control_atac"
5.93501236644428 -6.11273116625781 "CD14+ Monocytes" "asapseq_control_atac"
2.52786472049397 -8.7647282556438 "CD14+ Monocytes" "asapseq_control_atac"
-1.57978412899334 -0.874200023784588 "CD16+ Monocytes" "asapseq_control_atac"
-9.02465436252911 5.07068710766797 "DC" "asapseq_control_atac"
-5.83167359623272 -14.5469748453044 "NK" "asapseq_control_atac"
-8.44504830631573 4.53961878262525 "DC" "asapseq_control_atac"
-2.9804091194566 14.8679307027913 "B" "asapseq_control_atac"
-5.29966590198833 -12.9833065942668 "NK" "asapseq_control_atac"
-2.07822057995159 -3.58818883456225 "CD16+ Monocytes" "asapseq_control_atac"
-3.25687382015545 14.3114045187092 "B" "asapseq_control_atac"
-10.6944122055467 -2.13131637133593 "Memory CD4+ T" "asapseq_control_atac"
-10.0702838638719 5.68879728756909 "DC" "asapseq_control_atac"
-2.84258410724956 14.8549435659504 "B" "asapseq_control_atac"
-8.95270631107647 5.86839466534619 "DC" "asapseq_control_atac"
8.3554291984145 10.1516621633626 "Memory CD8+ T" "asapseq_control_atac"
7.76227095332783 7.1674645467854 "Memory CD8+ T" "asapseq_control_atac"
-2.29629895481426 -2.03419978178973 "CD16+ Monocytes" "asapseq_control_atac"
-11.0461015442308 -1.09154547013278 "Memory CD4+ T" "asapseq_control_atac"
-6.5533146599229 -14.4465920404338 "NK" "asapseq_control_atac"
8.41270020213764 10.0379336401082 "Memory CD8+ T" "asapseq_control_atac"
-5.37024447712261 -13.8575255350017 "NK" "asapseq_control_atac"
-7.76398083957989 6.81213884793286 "DC" "asapseq_control_atac"
-7.87901971134502 8.21664553128247 "DC" "asapseq_control_atac"
-10.1571588257249 5.93666582547193 "DC" "asapseq_control_atac"
-11.7285127380784 -1.61114449061389 "Memory CD4+ T" "asapseq_control_atac"
-10.79563519749 -1.63864655055041 "Memory CD4+ T" "asapseq_control_atac"
-8.99636647495586 6.61193209134107 "DC" "asapseq_control_atac"
-10.0760583618577 -4.45775956667895 "Memory CD4+ T" "asapseq_control_atac"
-2.88698694500286 13.8327038808918 "B" "asapseq_control_atac"
5.78760245052021 -7.01018256701465 "CD14+ Monocytes" "asapseq_control_atac"
-3.19199869427044 13.9258692785359 "B" "asapseq_control_atac"
-9.02618500980694 5.39564304791455 "DC" "asapseq_control_atac"
-2.66697118076641 14.9745209737874 "B" "asapseq_control_atac"
5.02602389064472 -8.24847526110644 "CD14+ Monocytes" "asapseq_control_atac"
-2.50053641590435 14.9232485815144 "B" "asapseq_control_atac"
-10.9818725326951 -2.43397969759936 "Memory CD4+ T" "asapseq_control_atac"
-9.44082829746563 4.29552917920117 "DC" "asapseq_control_atac"
-2.58302376064617 14.6759665533162 "B" "asapseq_control_atac"
-3.2601942757066 15.8334219976521 "B" "asapseq_control_atac"
-5.80432412418682 -14.8151595071697 "NK" "asapseq_control_atac"
-2.5489794948991 14.6031392141438 "B" "asapseq_control_atac"
-11.7761945465501 -2.23215384043689 "Memory CD4+ T" "asapseq_control_atac"
-10.2584485748704 -4.55548972643847 "Memory CD4+ T" "asapseq_control_atac"
-11.6674365738328 -0.785647161378811 "Memory CD4+ T" "asapseq_control_atac"
-7.79109761509258 6.69973259411817 "DC" "asapseq_control_atac"
8.91438582149189 4.04204349957471 "Memory CD8+ T" "asapseq_control_atac"
-9.44437215122539 7.27417736493116 "DC" "asapseq_control_atac"
9.79303744044941 7.85898333035474 "Memory CD8+ T" "asapseq_control_atac"
-3.01711246761639 14.7348435445881 "B" "asapseq_control_atac"
-2.25289222988445 14.9353716894246 "B" "asapseq_control_atac"
5.50789597240131 -4.25606984652514 "CD14+ Monocytes" "asapseq_control_atac"
-3.08304474148113 15.1615365072346 "B" "asapseq_control_atac"
-5.91517398151714 -12.9171158746624 "NK" "asapseq_control_atac"
-2.75708052906353 13.4076560064412 "B" "asapseq_control_atac"
-3.96030709537823 13.2428505941487 "B" "asapseq_control_atac"
-9.33526322635967 6.63616686306958 "DC" "asapseq_control_atac"
-9.28824803623516 5.97204189740186 "DC" "asapseq_control_atac"
-10.7359552124437 -0.207884766235302 "Memory CD4+ T" "asapseq_control_atac"
-2.9953016975816 13.459009461031 "B" "asapseq_control_atac"
6.69072964397114 8.24135046444898 "Memory CD8+ T" "asapseq_control_atac"
-2.80014583858807 15.8026278539753 "B" "asapseq_control_atac"
