"UMAP1" "UMAP2" "prediction" "batch"
7.20027330974755 -7.82190188135479 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.81232765773949 10.913328564507 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.14593533138451 0.75142720971729 "Memory CD4+ T" "exprs_10xPBMC_atac"
9.3229248867434 4.30813590322162 "Memory CD4+ T" "exprs_10xPBMC_atac"
0.875615333120201 -8.14087589945172 "Naive CD8+ T" "exprs_10xPBMC_atac"
8.14884785274682 -8.84866675104473 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.94383219341454 -8.55288561548565 "Naive CD4+ T" "exprs_10xPBMC_atac"
-9.18879767795386 -3.39760812486981 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.10234471698585 -0.758701318162425 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.4020917071897 -0.748017424005015 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.27073975940528 9.2118934753957 "NK" "exprs_10xPBMC_atac"
9.42422798732934 1.79401866231586 "Memory CD4+ T" "exprs_10xPBMC_atac"
-4.54409285922828 9.93031541143085 "NK" "exprs_10xPBMC_atac"
8.91340187648949 1.43029264245655 "Memory CD4+ T" "exprs_10xPBMC_atac"
8.17887667278466 -7.53619965280865 "Naive CD4+ T" "exprs_10xPBMC_atac"
-6.93514987369361 -1.60561963285778 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.47772904773536 -1.31850691999768 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.54223271747413 -1.53717800344799 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.47612646679101 -7.0330115195689 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.90110465427222 -1.73416944708203 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.95550748248878 0.330986237865941 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.17757674594703 -1.27697368826245 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.19184604744134 10.9646181229177 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.66960307498756 -0.965322339194758 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.09476586719337 9.91549245153095 "NK" "exprs_10xPBMC_atac"
-6.74157210727515 -0.516292774337275 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.89625235935035 -3.39063557352398 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.63683959384742 -1.21248146261547 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.37420109371362 -7.19918879236553 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.19608667949853 -8.20250519480084 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.90862778286156 -9.8440786239085 "Naive CD4+ T" "exprs_10xPBMC_atac"
-7.59667369266334 -2.28027662004803 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.96335860629859 -0.851489209788783 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.03730937381568 -0.990937077659114 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.44205597500024 -8.46485575403546 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.08421107669654 -1.77404280866955 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.05026129345116 -9.82275446619366 "Naive CD4+ T" "exprs_10xPBMC_atac"
2.80361322025475 10.1624206665578 "Memory CD8+ T" "exprs_10xPBMC_atac"
3.71012595752892 10.4851144913259 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.18905285457787 -9.66648062433575 "Naive CD4+ T" "exprs_10xPBMC_atac"
0.881316398183678 -9.73344286646221 "Naive CD8+ T" "exprs_10xPBMC_atac"
10.1443217144412 4.0750993851247 "Memory CD4+ T" "exprs_10xPBMC_atac"
2.27875093082604 1.9223369720998 "B" "exprs_10xPBMC_atac"
8.55463722805199 -6.91661938394879 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.86377886394677 -9.93646391596173 "Naive CD4+ T" "exprs_10xPBMC_atac"
2.09363416294274 1.65857640538837 "B" "exprs_10xPBMC_atac"
-7.91964789768043 0.699599600178258 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.65896252254662 -8.01404103006695 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.95960351367774 9.38576165471699 "NK" "exprs_10xPBMC_atac"
-7.6315052165586 -0.0133513447222544 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.81107446094337 -1.20893003906582 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.35109301944556 10.224252140862 "NK" "exprs_10xPBMC_atac"
-9.11179705997291 -0.0986310925659967 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-0.651029433210518 -10.533279978889 "Naive CD8+ T" "exprs_10xPBMC_atac"
-9.38120910068336 -4.59407910074566 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.70839432338891 -6.84002073969219 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.96976443668189 6.32521144185688 "Plasma" "exprs_10xPBMC_atac"
3.5927527294558 10.6584114197316 "Memory CD8+ T" "exprs_10xPBMC_atac"
1.74833432296929 11.4731983307424 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.02444962124047 0.896200335365789 "Memory CD4+ T" "exprs_10xPBMC_atac"
1.88907626728234 1.30053428445484 "B" "exprs_10xPBMC_atac"
9.95013455013451 4.94532672200824 "Memory CD4+ T" "exprs_10xPBMC_atac"
-6.79825993915382 -0.134084427016718 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.86859294315162 -1.05259402956341 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.89833668331323 10.8900608185353 "Memory CD8+ T" "exprs_10xPBMC_atac"
-5.8400480403501 -1.63782616819714 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.61660007099328 11.5249075058522 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.26893969913306 5.75220385823871 "DC" "exprs_10xPBMC_atac"
1.38644066909966 11.0597147110524 "Memory CD8+ T" "exprs_10xPBMC_atac"
2.89466432193932 10.7117418411794 "Memory CD8+ T" "exprs_10xPBMC_atac"
2.37105134586511 10.8209604385915 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.10208252529321 2.39943281446125 "Memory CD4+ T" "exprs_10xPBMC_atac"
10.0025618420046 4.75976268087055 "Memory CD4+ T" "exprs_10xPBMC_atac"
4.97383812526879 11.1445316437307 "Memory CD8+ T" "exprs_10xPBMC_atac"
10.0647375927371 4.99477950368549 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.95304230312524 0.569926417213933 "Memory CD4+ T" "exprs_10xPBMC_atac"
8.4631255016726 -7.94738348688458 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.37313297847924 -6.46982535089825 "Naive CD4+ T" "exprs_10xPBMC_atac"
0.357468587259625 -10.1524053450999 "Naive CD8+ T" "exprs_10xPBMC_atac"
1.89069512943444 11.7481817368093 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.98030063052955 -1.28180631365155 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.06618329425635 0.632481909138219 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.17205480198083 1.23113063607837 "B" "exprs_10xPBMC_atac"
-7.34058829685035 3.02730957303669 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.96243408779321 5.01211825643207 "Memory CD4+ T" "exprs_10xPBMC_atac"
-8.04646369357886 0.653469360214727 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.39715055088219 11.2916111115041 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.61267117122826 2.0161406162801 "Memory CD4+ T" "exprs_10xPBMC_atac"
10.2701084957522 2.63960520063068 "Memory CD4+ T" "exprs_10xPBMC_atac"
-5.63312169452491 -1.94074734415386 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.98711684803185 10.0562891129079 "Memory CD8+ T" "exprs_10xPBMC_atac"
-4.76312705417457 9.90191499028827 "NK" "exprs_10xPBMC_atac"
2.90114191631493 0.766363060814397 "B" "exprs_10xPBMC_atac"
-6.73250171085181 0.341537869316595 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.00420418838677 11.0746006134572 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.02335425754371 -0.404424273627741 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.57258054157081 10.0966343048635 "NK" "exprs_10xPBMC_atac"
-4.74859353442969 11.188906109673 "NK" "exprs_10xPBMC_atac"
8.69149330715356 -8.21758087839459 "Naive CD4+ T" "exprs_10xPBMC_atac"
-6.43499966998878 -1.86806234087322 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.50831672092261 10.273212826592 "NK" "exprs_10xPBMC_atac"
8.33778885463891 -8.34367903436993 "Naive CD4+ T" "exprs_10xPBMC_atac"
2.0588171825808 1.03812710080768 "B" "exprs_10xPBMC_atac"
10.0614817486208 5.01400176320698 "Memory CD4+ T" "exprs_10xPBMC_atac"
8.62438801387963 2.11275497708942 "Memory CD4+ T" "exprs_10xPBMC_atac"
-8.14794036289039 -0.0819001283821894 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.56653472324195 -0.32801360751961 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.1842530117434 4.48664037023212 "Memory CD4+ T" "exprs_10xPBMC_atac"
9.06549862484155 2.02064100537922 "Memory CD4+ T" "exprs_10xPBMC_atac"
2.35686901668725 10.6901716354909 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.07359293560204 -5.91336592401837 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.15428944965186 -1.14295890297268 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.14149876972022 0.411685562473791 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.17152091403785 -1.70472427572582 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.42995139499488 -1.6705699798045 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.78656176189599 -9.32359656061505 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.82727357288184 -2.42486103739117 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.92318943599877 -7.65613659586285 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.29592391391578 -1.16156395639752 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.49019547839942 -0.158058569985373 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.04251786609473 -1.40626367296551 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.65103653530297 4.050574696404 "Memory CD4+ T" "exprs_10xPBMC_atac"
4.00458887676415 10.9000705841603 "Memory CD8+ T" "exprs_10xPBMC_atac"
-8.12384005924049 -1.9076567527232 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.55024698833642 2.40496460233356 "B" "exprs_10xPBMC_atac"
-9.644976343115 -1.72591718401287 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.15117808719459 1.03726986680652 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.46633938411889 3.62086001668598 "Memory CD4+ T" "exprs_10xPBMC_atac"
7.29246500591454 -8.68123778070782 "Naive CD4+ T" "exprs_10xPBMC_atac"
10.0902140484255 4.84715834890033 "Memory CD4+ T" "exprs_10xPBMC_atac"
-7.51118346591773 -0.151903362232192 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.82325581173119 -8.0565038558421 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.5468248977262 4.13164130483295 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.56101151843848 -1.37749632562969 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.49212285419288 9.61552945409443 "NK" "exprs_10xPBMC_atac"
2.8309541092318 2.19386092458393 "B" "exprs_10xPBMC_atac"
-7.92246886630836 -0.133392566102488 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.80382987399879 0.38005749021198 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.5493824825686 2.4061712387624 "Memory CD4+ T" "exprs_10xPBMC_atac"
3.20009330372033 1.38225034509327 "B" "exprs_10xPBMC_atac"
-4.05910464664283 9.21731606755878 "NK" "exprs_10xPBMC_atac"
7.92321375469384 2.87113753591205 "Memory CD4+ T" "exprs_10xPBMC_atac"
-7.65083619495216 -1.66056188310955 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.62264272113624 -0.983531200545771 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.4884011401731 -4.79965933527325 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.54994538883386 10.3373302582326 "Memory CD8+ T" "exprs_10xPBMC_atac"
4.46595791439233 10.4317831162038 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.18060799976173 -1.9585224029002 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.34245780567345 10.9265464905324 "Memory CD8+ T" "exprs_10xPBMC_atac"
2.1402300939959 10.5280155304494 "Memory CD8+ T" "exprs_10xPBMC_atac"
-5.41396018405738 -2.09035547937725 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.42593124965844 -9.43612440790509 "Naive CD4+ T" "exprs_10xPBMC_atac"
9.81033161739526 0.355406439644353 "Memory CD4+ T" "exprs_10xPBMC_atac"
-4.17633029361549 9.05432168279316 "NK" "exprs_10xPBMC_atac"
-5.28163167377296 -1.10843982662533 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.38974312404809 -6.83951863016461 "Naive CD4+ T" "exprs_10xPBMC_atac"
-6.78958245654884 0.470963812214391 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.07562473873315 -6.3753081199107 "Naive CD4+ T" "exprs_10xPBMC_atac"
0.955255900422905 -7.71231039728497 "Naive CD8+ T" "exprs_10xPBMC_atac"
-3.95280286212745 10.0555070999684 "NK" "exprs_10xPBMC_atac"
-7.04739400287452 0.289112305981176 "CD14+ Monocytes" "exprs_10xPBMC_atac"
4.9668081150454 10.8216928604665 "Memory CD8+ T" "exprs_10xPBMC_atac"
4.28469804386315 10.854698574883 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.55064078708472 -1.3878836270747 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.69442721744361 -0.0509363051829172 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.54762669940772 -2.19550856317852 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.27384778400245 -0.0435628529963327 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.80482224086938 -9.58717497553204 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.56611946682153 -9.3453575011668 "Naive CD4+ T" "exprs_10xPBMC_atac"
0.776422862808083 -10.6117893096385 "Naive CD8+ T" "exprs_10xPBMC_atac"
-3.64695664783302 4.01716939244892 "CD14+ Monocytes" "exprs_10xPBMC_atac"
4.11607769588647 11.1103719833913 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.46837357143578 0.546868658405797 "Memory CD4+ T" "exprs_10xPBMC_atac"
7.18926170925317 -6.37121447290753 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.68520048717675 11.2508863571706 "Memory CD8+ T" "exprs_10xPBMC_atac"
3.93100002865014 10.1969951752248 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.80167416195092 3.16887227330829 "Memory CD4+ T" "exprs_10xPBMC_atac"
2.00121275047479 10.9778446320119 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.92335959811988 -0.941678070682032 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.04574653049293 9.34571973119404 "NK" "exprs_10xPBMC_atac"
7.98205689052758 3.98625890050556 "Memory CD4+ T" "exprs_10xPBMC_atac"
-8.34813853641334 5.86163846288349 "DC" "exprs_10xPBMC_atac"
4.14536241153893 10.7074197891774 "Memory CD8+ T" "exprs_10xPBMC_atac"
2.26607898334679 11.6988348129811 "Memory CD8+ T" "exprs_10xPBMC_atac"
6.75851276973901 -9.47717150415753 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.01113251308617 -7.66835697855328 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.84483555416283 -9.305382334846 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.75569370845971 -9.87185915674542 "Naive CD4+ T" "exprs_10xPBMC_atac"
-4.25824948688331 10.0436691406789 "NK" "exprs_10xPBMC_atac"
8.16478375057397 -9.1272817489085 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.4202277316648 0.329204535824315 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.15147164920983 -9.26964529718731 "Naive CD8+ T" "exprs_10xPBMC_atac"
8.44914654354272 -8.84249457086895 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.20310238460717 -9.5324912902293 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.87764338115868 11.2212776306691 "Memory CD8+ T" "exprs_10xPBMC_atac"
-9.45267650028052 -4.73853310312603 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.21740892986474 -6.05747135843609 "Naive CD4+ T" "exprs_10xPBMC_atac"
-6.60993882556739 -1.18346568312023 "CD14+ Monocytes" "exprs_10xPBMC_atac"
0.886980627576683 -7.7245570060191 "Naive CD8+ T" "exprs_10xPBMC_atac"
2.79808667759118 10.6213068131032 "Memory CD8+ T" "exprs_10xPBMC_atac"
-3.70902320285621 3.96162692342426 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.29515055278954 -6.61717137064312 "Naive CD4+ T" "exprs_10xPBMC_atac"
4.22851995090661 11.569165623528 "Memory CD8+ T" "exprs_10xPBMC_atac"
1.41727319816766 4.01089230809833 "B" "exprs_10xPBMC_atac"
-7.90982219119849 -1.10009583200787 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.54434081455054 10.0764850739064 "NK" "exprs_10xPBMC_atac"
-8.74433394809547 -0.553374164956553 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.25334623912988 -8.57545431818341 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.8198788509768 10.0910200241628 "Memory CD8+ T" "exprs_10xPBMC_atac"
1.64521113495049 2.05756250653888 "B" "exprs_10xPBMC_atac"
-7.16921159168067 0.87529674802448 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.22800752063575 -1.27726575102185 "CD14+ Monocytes" "exprs_10xPBMC_atac"
8.41093090633569 -9.41823633875225 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.94642802615943 -3.46539076532696 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.487261499365 -1.46346887316082 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.75990894893823 -5.7201453086314 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.9470293865603 -9.53947981561993 "Naive CD4+ T" "exprs_10xPBMC_atac"
-7.76056357761207 -1.22833671535824 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.7233864917356 -0.781275832313044 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.20711949924645 10.7643951538625 "Memory CD8+ T" "exprs_10xPBMC_atac"
10.1109154568118 2.51986590657856 "Memory CD4+ T" "exprs_10xPBMC_atac"
-3.98439523120704 3.64521805081989 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.93043252368751 0.145497119766729 "CD14+ Monocytes" "exprs_10xPBMC_atac"
4.12942985157189 10.3133377197805 "Memory CD8+ T" "exprs_10xPBMC_atac"
10.1518853054446 3.37290731702472 "Memory CD4+ T" "exprs_10xPBMC_atac"
2.48936966518578 2.21464530263569 "B" "exprs_10xPBMC_atac"
-3.86991616626563 9.13706914220478 "NK" "exprs_10xPBMC_atac"
3.19890454868493 0.913058197838323 "B" "exprs_10xPBMC_atac"
4.72634390453515 10.6716550949636 "Memory CD8+ T" "exprs_10xPBMC_atac"
-7.45432349582496 -0.345519417184336 "CD14+ Monocytes" "exprs_10xPBMC_atac"
10.1498024807375 4.82951918874408 "Memory CD4+ T" "exprs_10xPBMC_atac"
0.053230081598137 -10.3967128631053 "Naive CD8+ T" "exprs_10xPBMC_atac"
7.46510342220483 -9.37495382990216 "Naive CD4+ T" "exprs_10xPBMC_atac"
2.39854482273278 10.6805910233083 "Memory CD8+ T" "exprs_10xPBMC_atac"
9.51819542507348 4.52501479421283 "Memory CD4+ T" "exprs_10xPBMC_atac"
10.2116282329958 2.64081350598957 "Memory CD4+ T" "exprs_10xPBMC_atac"
-5.70035478015723 -1.52023323740338 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.72729614834008 2.2650419834676 "B" "exprs_10xPBMC_atac"
1.15983793596444 -8.93305739130352 "Naive CD8+ T" "exprs_10xPBMC_atac"
-6.92034121890845 -0.995614313739283 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.76168361763177 1.42576078210499 "B" "exprs_10xPBMC_atac"
3.14182737926659 10.3581270340505 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.68245533565698 -5.95924719538067 "Naive CD4+ T" "exprs_10xPBMC_atac"
-5.14027663608375 9.79784051213886 "NK" "exprs_10xPBMC_atac"
-6.38072224994483 -2.03991409506176 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.24953671832862 -1.83177992071484 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.96294471164527 -1.47373374666546 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.087612356146 -1.60710724558209 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.75191947360816 -0.697896414655192 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.16964081386742 0.952450073105352 "B" "exprs_10xPBMC_atac"
-7.45606585880103 -1.85518881048535 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.71318646808448 10.0590309265676 "NK" "exprs_10xPBMC_atac"
2.5694270477694 10.2055992249074 "Memory CD8+ T" "exprs_10xPBMC_atac"
-5.82852479358497 -0.977062666076167 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.95451525310693 12.0155538681569 "Memory CD8+ T" "exprs_10xPBMC_atac"
2.0955124245089 10.8328098419728 "Memory CD8+ T" "exprs_10xPBMC_atac"
-5.78471442600074 -1.65959378446911 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.42200783352074 -8.80629881586407 "Naive CD4+ T" "exprs_10xPBMC_atac"
-7.58211490054908 -1.72192307676647 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.35038593868432 -8.01361855234478 "Naive CD4+ T" "exprs_10xPBMC_atac"
1.65324011902032 3.05447951589252 "B" "exprs_10xPBMC_atac"
4.54769304851708 11.0318102005544 "Memory CD8+ T" "exprs_10xPBMC_atac"
4.11933854679284 11.3342727783742 "Memory CD8+ T" "exprs_10xPBMC_atac"
3.75843266109643 10.2390579346242 "Memory CD8+ T" "exprs_10xPBMC_atac"
0.788115535775993 -9.48660525049542 "Naive CD8+ T" "exprs_10xPBMC_atac"
7.50415352443871 -9.28667315210675 "Naive CD4+ T" "exprs_10xPBMC_atac"
