"tSNE1" "tSNE2" "prediction" "batch"
-19.8935686466721 -7.24445009397748 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.18751931565973 33.038200063477 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.13165897772003 25.1621095242624 "Naive CD4+ T" "exprs_10xPBMC_atac"
1.18697680093942 14.2848986936264 "Naive CD4+ T" "exprs_10xPBMC_atac"
-31.5409507314905 -9.60247104152778 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-18.1194718388302 -12.7945741417748 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-17.5648408555908 -13.3634923295211 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.63880863511626 25.0900175624672 "Naive CD4+ T" "exprs_10xPBMC_atac"
-25.4497164118354 -14.0780510531757 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.99350387055464 17.0383245193382 "Naive CD4+ T" "exprs_10xPBMC_atac"
8.21189807600032 -46.4133572793594 "Memory CD8+ T" "exprs_10xPBMC_atac"
11.5852704173979 -35.0858496530773 "Memory CD8+ T" "exprs_10xPBMC_atac"
0.598575441482329 16.2713973141435 "Naive CD4+ T" "exprs_10xPBMC_atac"
45.4511647111233 -13.1347376475159 "Naive CD8+ T" "exprs_10xPBMC_atac"
23.2773603537062 -1.737482968785 "Memory CD4+ T" "exprs_10xPBMC_atac"
-32.2568507729631 31.2117342764733 "B" "exprs_10xPBMC_atac"
1.68299906184511 32.8345325673961 "Naive CD4+ T" "exprs_10xPBMC_atac"
-1.75720951609955 17.0075243349054 "Naive CD4+ T" "exprs_10xPBMC_atac"
-32.9222050640965 31.700993071827 "B" "exprs_10xPBMC_atac"
-9.90075732767037 -11.8901107325197 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.03104713087821 27.7381230373244 "Naive CD4+ T" "exprs_10xPBMC_atac"
25.9143260965998 42.064467682569 "NK" "exprs_10xPBMC_atac"
-16.2099111142833 -12.6779852791103 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-19.7512866257173 -0.626754978210692 "CD14+ Monocytes" "exprs_10xPBMC_atac"
34.1703869176356 35.6869661310563 "NK" "exprs_10xPBMC_atac"
-16.9071443808144 -22.8436813055154 "CD14+ Monocytes" "exprs_10xPBMC_atac"
33.9058486450448 -19.8445285937014 "Naive CD8+ T" "exprs_10xPBMC_atac"
-49.5255556196704 0.332268187833649 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.13016759163525 33.5932465546129 "Naive CD4+ T" "exprs_10xPBMC_atac"
-4.62287959500048 60.0348415304033 "Plasma" "exprs_10xPBMC_atac"
8.75688598219459 -36.4033472341548 "Memory CD8+ T" "exprs_10xPBMC_atac"
2.05079604274111 -47.060774410142 "Memory CD8+ T" "exprs_10xPBMC_atac"
36.9798086722398 11.0321312004897 "Memory CD4+ T" "exprs_10xPBMC_atac"
-36.4431212298955 30.7613495093918 "B" "exprs_10xPBMC_atac"
17.713918477811 -2.27236689099286 "Memory CD4+ T" "exprs_10xPBMC_atac"
-17.2096653189495 -9.58630337781313 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-19.77345379713 -4.97789479228348 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.44026714415764 -36.8677545877706 "Memory CD8+ T" "exprs_10xPBMC_atac"
-21.5907474958556 1.54662621821697 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.33354145927241 -46.7898071298847 "Memory CD8+ T" "exprs_10xPBMC_atac"
16.4628993226715 -15.3758501030236 "DC" "exprs_10xPBMC_atac"
0.104770535057208 -49.2895767509588 "Memory CD8+ T" "exprs_10xPBMC_atac"
8.90538991213743 -43.8844223802002 "Memory CD8+ T" "exprs_10xPBMC_atac"
6.56725402121588 -46.7434379472779 "Memory CD8+ T" "exprs_10xPBMC_atac"
29.17070501931 9.2164890367165 "Memory CD4+ T" "exprs_10xPBMC_atac"
19.8240920771157 -1.18441161018558 "Memory CD4+ T" "exprs_10xPBMC_atac"
15.9943519971391 -38.5807388705791 "Memory CD8+ T" "exprs_10xPBMC_atac"
18.1443132017661 -2.84179617077544 "Memory CD8+ T" "exprs_10xPBMC_atac"
39.5948641691171 14.1306595757065 "Memory CD4+ T" "exprs_10xPBMC_atac"
-1.47658762677107 28.6269981444557 "Naive CD4+ T" "exprs_10xPBMC_atac"
7.18626661846583 36.4024924497748 "Naive CD4+ T" "exprs_10xPBMC_atac"
38.2021018572639 -20.018974423106 "Naive CD8+ T" "exprs_10xPBMC_atac"
1.43419708530473 -45.1351324673967 "Memory CD8+ T" "exprs_10xPBMC_atac"
-21.9915508290058 -12.8162454152875 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-5.30959878831465 -8.64819933309778 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-32.852438727696 23.2415656306268 "B" "exprs_10xPBMC_atac"
7.4713031604618 -15.5855742181706 "CD14+ Monocytes" "exprs_10xPBMC_atac"
17.9079859292888 -2.6498587227321 "Memory CD4+ T" "exprs_10xPBMC_atac"
-5.28586023104313 -16.7970196637593 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.45313296991833 -49.0645146202595 "Memory CD8+ T" "exprs_10xPBMC_atac"
27.7708592530143 11.7478727875934 "Memory CD4+ T" "exprs_10xPBMC_atac"
33.7863736667767 3.21085481653535 "Memory CD4+ T" "exprs_10xPBMC_atac"
-21.6415933465584 6.56607647997911 "CD14+ Monocytes" "exprs_10xPBMC_atac"
12.7071674709853 -35.6712361491743 "Memory CD8+ T" "exprs_10xPBMC_atac"
28.6277261745874 38.321186023527 "NK" "exprs_10xPBMC_atac"
-36.7292432245926 24.5025551919201 "B" "exprs_10xPBMC_atac"
-8.81468910293209 -2.36594257875724 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.95803715607851 -46.5520814507427 "Memory CD8+ T" "exprs_10xPBMC_atac"
-14.0917481008638 -13.9001464803152 "CD14+ Monocytes" "exprs_10xPBMC_atac"
25.6589037072768 37.9128892199076 "NK" "exprs_10xPBMC_atac"
29.7423287132066 32.1732809102747 "NK" "exprs_10xPBMC_atac"
-4.03192136847714 28.3963819564846 "Naive CD4+ T" "exprs_10xPBMC_atac"
-23.7894330144691 -2.85657929166172 "CD14+ Monocytes" "exprs_10xPBMC_atac"
27.0070069934903 37.7251969507755 "NK" "exprs_10xPBMC_atac"
-3.6090017031347 23.7695566784602 "Naive CD4+ T" "exprs_10xPBMC_atac"
-37.5896847147029 29.7838995857683 "B" "exprs_10xPBMC_atac"
17.7746459525917 -3.31123674958871 "Memory CD4+ T" "exprs_10xPBMC_atac"
29.1205043140564 11.2728282848237 "Memory CD4+ T" "exprs_10xPBMC_atac"
-12.811124770461 -15.4536393062167 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-15.5667588430554 -14.9008947396485 "CD14+ Monocytes" "exprs_10xPBMC_atac"
19.2468694210909 2.71377586741055 "Memory CD4+ T" "exprs_10xPBMC_atac"
27.9012202624984 7.30852923843374 "Memory CD4+ T" "exprs_10xPBMC_atac"
5.97828286294547 -45.923532329411 "Memory CD8+ T" "exprs_10xPBMC_atac"
3.50684305661774 39.0114816845371 "Naive CD4+ T" "exprs_10xPBMC_atac"
-15.879560381698 5.57080651696594 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-10.4878844714305 -9.69780469444523 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-25.4950191784487 -6.68228345936784 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-22.5955854256956 -9.54198260975567 "CD14+ Monocytes" "exprs_10xPBMC_atac"
3.63184578926001 16.3110317818614 "Naive CD4+ T" "exprs_10xPBMC_atac"
-29.4479981356316 1.5535464308408 "CD14+ Monocytes" "exprs_10xPBMC_atac"
6.70394985869295 29.7441740015612 "Naive CD4+ T" "exprs_10xPBMC_atac"
-16.6913526295298 10.4803677930873 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-6.22117749403233 -0.283363925154451 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-21.9662313735089 4.22170185303057 "CD14+ Monocytes" "exprs_10xPBMC_atac"
14.9743765927466 2.4569057370486 "Memory CD4+ T" "exprs_10xPBMC_atac"
13.4525532183391 -36.8160850498895 "Memory CD8+ T" "exprs_10xPBMC_atac"
-29.6036461176895 -18.7820106275636 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-28.7766024054695 31.2651609026514 "B" "exprs_10xPBMC_atac"
-25.6192053908161 -24.9062618407088 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.48373362724341 -20.3669385280519 "CD14+ Monocytes" "exprs_10xPBMC_atac"
23.1574383916934 2.00355848591327 "Memory CD4+ T" "exprs_10xPBMC_atac"
0.453015678260854 21.7551971802805 "Naive CD4+ T" "exprs_10xPBMC_atac"
18.278511402154 -2.53473769073155 "Memory CD4+ T" "exprs_10xPBMC_atac"
-11.4096725113444 -10.0191993164591 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-0.833310638078004 25.5054167575022 "Naive CD4+ T" "exprs_10xPBMC_atac"
-56.5653456762456 -2.10217482099676 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-24.352294349461 2.0945237497636 "CD14+ Monocytes" "exprs_10xPBMC_atac"
27.4364680206089 39.9317729167958 "NK" "exprs_10xPBMC_atac"
-29.3573100104016 27.0880740262767 "B" "exprs_10xPBMC_atac"
-15.8316440764936 -22.1641796305012 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.15097063239398 -14.1627674147684 "CD14+ Monocytes" "exprs_10xPBMC_atac"
27.0039710483425 10.9634353904792 "Memory CD4+ T" "exprs_10xPBMC_atac"
-33.6152406088903 23.1108740109255 "B" "exprs_10xPBMC_atac"
25.8979433786937 42.3400583106113 "NK" "exprs_10xPBMC_atac"
21.925749924392 12.0332738841587 "Memory CD4+ T" "exprs_10xPBMC_atac"
-23.731402003521 -8.58787311698707 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-10.3529069158992 1.20558971433011 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-49.519646784671 0.467661460430175 "CD14+ Monocytes" "exprs_10xPBMC_atac"
11.2138548857713 -33.4500894686884 "Memory CD8+ T" "exprs_10xPBMC_atac"
14.8325640987941 -35.929540727663 "Memory CD8+ T" "exprs_10xPBMC_atac"
-27.3829364677036 -6.55505035210456 "CD14+ Monocytes" "exprs_10xPBMC_atac"
9.14647459070353 -39.152849449836 "Memory CD8+ T" "exprs_10xPBMC_atac"
7.63416361555355 -48.5153433851899 "Memory CD8+ T" "exprs_10xPBMC_atac"
-29.7468493181546 2.15466915918534 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-0.912011915805449 20.6988547306762 "Naive CD4+ T" "exprs_10xPBMC_atac"
39.5065452450631 13.2680732956272 "Memory CD4+ T" "exprs_10xPBMC_atac"
27.1437661574033 42.9971531557195 "NK" "exprs_10xPBMC_atac"
-16.1516243000702 10.5023592327833 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.69838301952481 32.8835996854143 "Naive CD4+ T" "exprs_10xPBMC_atac"
-8.66946256530791 -10.0924111923531 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.37382366863314 37.7953866423646 "Naive CD4+ T" "exprs_10xPBMC_atac"
28.7044111534166 -21.0169218521515 "Naive CD8+ T" "exprs_10xPBMC_atac"
24.0568905283654 38.1337556080437 "NK" "exprs_10xPBMC_atac"
-5.60658885866121 -11.110544429234 "CD14+ Monocytes" "exprs_10xPBMC_atac"
16.5683473760627 -37.4710245066358 "Memory CD8+ T" "exprs_10xPBMC_atac"
13.5711128434154 -37.6196210629222 "Memory CD8+ T" "exprs_10xPBMC_atac"
-21.8085325194903 -8.96802881806745 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-8.36011011043861 -13.6220613795973 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-28.5544918059049 -2.85825449961077 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-9.60528106589898 -1.23417906972166 "CD14+ Monocytes" "exprs_10xPBMC_atac"
2.62563515844853 14.8748265582632 "Naive CD4+ T" "exprs_10xPBMC_atac"
3.36947189637438 14.5960505199484 "Naive CD4+ T" "exprs_10xPBMC_atac"
43.1962025259444 -18.8610071567258 "Naive CD8+ T" "exprs_10xPBMC_atac"
-56.7314335310649 -1.28282558472089 "CD14+ Monocytes" "exprs_10xPBMC_atac"
10.9069585783829 -38.392507166141 "Memory CD8+ T" "exprs_10xPBMC_atac"
37.7794899865886 13.4623585776361 "Memory CD4+ T" "exprs_10xPBMC_atac"
7.90478343510738 37.4330077327441 "Naive CD4+ T" "exprs_10xPBMC_atac"
10.2289910764149 -40.005289271797 "Memory CD8+ T" "exprs_10xPBMC_atac"
12.9269538844296 -33.0416241799771 "Memory CD8+ T" "exprs_10xPBMC_atac"
25.7811744121213 0.643773440451749 "Memory CD4+ T" "exprs_10xPBMC_atac"
4.46623643352526 -49.4500928256274 "Memory CD8+ T" "exprs_10xPBMC_atac"
-13.8511512564708 -9.59431460456651 "CD14+ Monocytes" "exprs_10xPBMC_atac"
25.5619393841968 41.3556995119777 "NK" "exprs_10xPBMC_atac"
19.2072923129946 7.16603345612955 "Memory CD4+ T" "exprs_10xPBMC_atac"
17.9688934832474 -14.8684693819964 "DC" "exprs_10xPBMC_atac"
12.9669792782617 -36.2667991195301 "Memory CD8+ T" "exprs_10xPBMC_atac"
1.24303338838429 -42.9448800454832 "Memory CD8+ T" "exprs_10xPBMC_atac"
5.22544893866358 15.2857715605489 "Naive CD4+ T" "exprs_10xPBMC_atac"
-0.161727125588099 29.2990258869407 "Naive CD4+ T" "exprs_10xPBMC_atac"
2.51802455051131 15.5942818444528 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.18624641740977 16.872513356592 "Naive CD4+ T" "exprs_10xPBMC_atac"
26.2263410079941 38.6033669213789 "NK" "exprs_10xPBMC_atac"
8.26347468777138 22.0382181036306 "Naive CD4+ T" "exprs_10xPBMC_atac"
-11.4117210701111 -18.92393265407 "CD14+ Monocytes" "exprs_10xPBMC_atac"
45.3474854948602 -10.2999308886327 "Naive CD8+ T" "exprs_10xPBMC_atac"
-4.2760625577724 22.8318841185162 "Naive CD4+ T" "exprs_10xPBMC_atac"
-2.97050241649893 17.5532099756342 "Naive CD4+ T" "exprs_10xPBMC_atac"
9.66409056076755 -38.9358226430131 "Memory CD8+ T" "exprs_10xPBMC_atac"
-49.4792000281461 0.485245210271424 "CD14+ Monocytes" "exprs_10xPBMC_atac"
7.83699126044909 38.1013900986631 "Naive CD4+ T" "exprs_10xPBMC_atac"
-23.2499787149302 -7.42195237899889 "CD14+ Monocytes" "exprs_10xPBMC_atac"
28.7717983438111 -20.9682379834375 "Naive CD8+ T" "exprs_10xPBMC_atac"
9.08682858813571 -44.0646981121173 "Memory CD8+ T" "exprs_10xPBMC_atac"
-55.6637252896683 -1.55519245101838 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-3.19595035664739 35.6732366551472 "Naive CD4+ T" "exprs_10xPBMC_atac"
18.495019859626 -37.2478427013251 "Memory CD8+ T" "exprs_10xPBMC_atac"
-23.3655337800697 40.681314078729 "B" "exprs_10xPBMC_atac"
-28.8903803190778 -15.5755715752366 "CD14+ Monocytes" "exprs_10xPBMC_atac"
28.2873951133026 37.6803638414805 "NK" "exprs_10xPBMC_atac"
-15.7064278649573 -14.9630361252529 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-1.99384917634322 24.1676568388727 "Naive CD4+ T" "exprs_10xPBMC_atac"
11.5706941256619 -31.9171509551003 "Memory CD8+ T" "exprs_10xPBMC_atac"
-35.2436325655097 34.4504812211738 "B" "exprs_10xPBMC_atac"
-5.10392487178427 -10.1161164918676 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-14.2963343935512 -4.24773207572795 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-4.46637704622213 18.3485583494604 "Naive CD4+ T" "exprs_10xPBMC_atac"
-35.3292783483559 7.78845588604506 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-26.2558827549337 -19.9398990614324 "CD14+ Monocytes" "exprs_10xPBMC_atac"
4.56350991255756 39.4646954642852 "Naive CD4+ T" "exprs_10xPBMC_atac"
-3.33774135680002 19.3146678269337 "Naive CD4+ T" "exprs_10xPBMC_atac"
-18.2327463683539 -11.8150779073077 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-17.5089520525269 -7.83641170190834 "CD14+ Monocytes" "exprs_10xPBMC_atac"
5.51244168905204 -45.8164131791386 "Memory CD8+ T" "exprs_10xPBMC_atac"
33.5892765314865 3.5223838531906 "Memory CD4+ T" "exprs_10xPBMC_atac"
-54.5070678044459 -1.11915549282887 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-7.8921340986897 -5.78722401002626 "CD14+ Monocytes" "exprs_10xPBMC_atac"
13.8778657077799 -34.0895627439744 "Memory CD8+ T" "exprs_10xPBMC_atac"
24.843011270788 -1.23697376864187 "Memory CD4+ T" "exprs_10xPBMC_atac"
-30.1375753869226 31.7722475360265 "B" "exprs_10xPBMC_atac"
25.7679962359501 43.4908633471302 "NK" "exprs_10xPBMC_atac"
-34.4589406404663 23.9907890687143 "B" "exprs_10xPBMC_atac"
15.9925134996598 -35.8163607321489 "Memory CD8+ T" "exprs_10xPBMC_atac"
-12.3832423683287 -12.8754252645044 "CD14+ Monocytes" "exprs_10xPBMC_atac"
19.7805745015351 -1.48807453000588 "Memory CD4+ T" "exprs_10xPBMC_atac"
35.7004557609218 -22.5174701055127 "Naive CD8+ T" "exprs_10xPBMC_atac"
-0.405450005074387 19.7266123401546 "Naive CD4+ T" "exprs_10xPBMC_atac"
6.9109024832749 -44.6486366511099 "Memory CD8+ T" "exprs_10xPBMC_atac"
17.2911453899959 0.182257797002524 "Memory CD4+ T" "exprs_10xPBMC_atac"
32.5853197995602 3.60980099710858 "Memory CD4+ T" "exprs_10xPBMC_atac"
-22.0913822565928 1.39003736594751 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-30.6739842566452 33.8546774348447 "B" "exprs_10xPBMC_atac"
45.1441976009343 -6.40038075121579 "Naive CD8+ T" "exprs_10xPBMC_atac"
-15.10571551907 -10.5507358092595 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-37.2369337205824 31.6956450653255 "B" "exprs_10xPBMC_atac"
9.75122779295004 -43.9771312351529 "Memory CD8+ T" "exprs_10xPBMC_atac"
3.24729762047633 39.6201248621213 "Naive CD4+ T" "exprs_10xPBMC_atac"
32.3198097306597 39.4010825478227 "NK" "exprs_10xPBMC_atac"
-33.492136141019 -2.0016663743792 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-22.8619119754533 3.5717722517552 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-26.2380654210707 1.62044219849098 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-22.1625576216223 -6.92438752117125 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-19.0819080979928 -14.5893426641532 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-38.0956910876902 29.3125556523937 "B" "exprs_10xPBMC_atac"
-22.4992509041015 -9.00503082662484 "CD14+ Monocytes" "exprs_10xPBMC_atac"
31.7977410701944 38.8209731541787 "NK" "exprs_10xPBMC_atac"
9.34475630877563 -47.4293223808051 "Memory CD8+ T" "exprs_10xPBMC_atac"
-14.8203976081374 9.4836127987618 "CD14+ Monocytes" "exprs_10xPBMC_atac"
-0.944352940791036 -44.0929122513199 "Memory CD8+ T" "exprs_10xPBMC_atac"
5.77451368216864 -47.6630449569722 "Memory CD8+ T" "exprs_10xPBMC_atac"
-20.0288810967769 1.1730066570902 "CD14+ Monocytes" "exprs_10xPBMC_atac"
1.64837690959232 20.3161013517267 "Naive CD4+ T" "exprs_10xPBMC_atac"
-28.4979420085175 -8.3037307878879 "CD14+ Monocytes" "exprs_10xPBMC_atac"
0.511131440040722 24.9369450589496 "Naive CD4+ T" "exprs_10xPBMC_atac"
-28.572830244584 37.3156367321097 "B" "exprs_10xPBMC_atac"
13.5093463504484 -38.6204057818371 "Memory CD8+ T" "exprs_10xPBMC_atac"
12.4938266979393 -39.4537508629572 "Memory CD8+ T" "exprs_10xPBMC_atac"
11.5610227477277 -34.0143467228831 "Memory CD8+ T" "exprs_10xPBMC_atac"
44.953688513924 -13.8196784270808 "Naive CD8+ T" "exprs_10xPBMC_atac"
5.16745387279581 19.2047801469952 "Naive CD4+ T" "exprs_10xPBMC_atac"
